hour,PL,PL pomorskie,PL zachodniopomorskie,DE,LT,SE
2015-10-29 06:00:00,0.621,0.621,0.621,0.228,0.718,0.392
2015-10-29 07:00:00,0.632,0.632,0.632,0.22,0.694,0.376
2015-10-29 08:00:00,0.652,0.652,0.652,0.17,0.684,0.362
2015-10-29 09:00:00,0.643,0.643,0.643,0.132,0.688,0.334
2015-10-29 10:00:00,0.571,0.571,0.571,0.126,0.648,0.286
2015-10-29 11:00:00,0.439,0.439,0.439,0.113,0.49,0.197
2015-10-29 12:00:00,0.341,0.341,0.341,0.145,0.377,0.149
2015-10-29 13:00:00,0.23,0.23,0.23,0.139,0.258,0.11
2015-10-29 14:00:00,0.158,0.158,0.158,0.104,0.149,0.086
2015-10-29 15:00:00,0.143,0.143,0.143,0.085,0.12,0.081
2015-10-29 16:00:00,0.128,0.128,0.128,0.076,0.148,0.076
2015-10-29 17:00:00,0.099,0.099,0.099,0.058,0.171,0.067
2015-10-29 18:00:00,0.084,0.084,0.084,0.056,0.141,0.069
2015-10-29 19:00:00,0.074,0.074,0.074,0.074,0.088,0.071
2015-10-29 20:00:00,0.056,0.056,0.056,0.11,0.04,0.062
2015-10-29 21:00:00,0.031,0.031,0.031,0.135,0.011,0.04
2015-10-29 22:00:00,0.009,0.009,0.009,0.158,0.001,0.021
2015-10-29 23:00:00,0.007,0.007,0.007,0.201,0.001,0.015
2015-10-30 00:00:00,0.0,0.0,0.0,0.198,0.0,0.007
2015-10-30 01:00:00,0.0,0.0,0.0,0.222,0.0,0.003
2015-10-30 02:00:00,0.002,0.002,0.002,0.277,0.0,0.008
2015-10-30 03:00:00,0.031,0.031,0.031,0.329,0.016,0.024
2015-10-30 04:00:00,0.059,0.059,0.059,0.392,0.055,0.037
2015-10-30 05:00:00,0.065,0.065,0.065,0.44,0.072,0.053
2015-10-30 06:00:00,0.073,0.073,0.073,0.544,0.07,0.058
2015-10-30 07:00:00,0.057,0.057,0.057,0.591,0.067,0.058
2015-10-30 08:00:00,0.057,0.057,0.057,0.647,0.047,0.076
2015-10-30 09:00:00,0.065,0.065,0.065,0.694,0.061,0.092
2015-10-30 10:00:00,0.056,0.056,0.056,0.701,0.073,0.099
2015-10-30 11:00:00,0.063,0.063,0.063,0.711,0.056,0.134
2015-10-30 12:00:00,0.054,0.054,0.054,0.686,0.044,0.117
2015-10-30 13:00:00,0.07,0.07,0.07,0.677,0.04,0.083
2015-10-30 14:00:00,0.028,0.028,0.028,0.674,0.032,0.049
2015-10-30 15:00:00,0.019,0.019,0.019,0.667,0.001,0.047
2015-10-30 16:00:00,0.058,0.058,0.058,0.698,0.0,0.063
2015-10-30 17:00:00,0.075,0.075,0.075,0.759,0.044,0.078
2015-10-30 18:00:00,0.081,0.081,0.081,0.785,0.092,0.098
2015-10-30 19:00:00,0.111,0.111,0.111,0.795,0.103,0.141
2015-10-30 20:00:00,0.141,0.141,0.141,0.794,0.121,0.22
2015-10-30 21:00:00,0.199,0.199,0.199,0.785,0.124,0.273
2015-10-30 22:00:00,0.196,0.196,0.196,0.752,0.166,0.282
2015-10-30 23:00:00,0.127,0.127,0.127,0.752,0.177,0.296
2015-10-31 00:00:00,0.111,0.111,0.111,0.668,0.146,0.335
2015-10-31 01:00:00,0.097,0.097,0.097,0.56,0.13,0.336
2015-10-31 02:00:00,0.088,0.088,0.088,0.52,0.098,0.341
2015-10-31 03:00:00,0.095,0.095,0.095,0.547,0.072,0.334
2015-10-31 04:00:00,0.123,0.123,0.123,0.665,0.11,0.323
2015-10-31 05:00:00,0.126,0.126,0.126,0.721,0.159,0.285
2015-10-31 06:00:00,0.081,0.081,0.081,0.738,0.147,0.26
2015-10-31 07:00:00,0.054,0.054,0.054,0.753,0.11,0.258
2015-10-31 08:00:00,0.07,0.07,0.07,0.778,0.102,0.271
2015-10-31 09:00:00,0.113,0.113,0.113,0.799,0.116,0.302
2015-10-31 10:00:00,0.154,0.154,0.154,0.803,0.113,0.353
2015-10-31 11:00:00,0.158,0.158,0.158,0.799,0.094,0.402
2015-10-31 12:00:00,0.248,0.248,0.248,0.742,0.164,0.432
2015-10-31 13:00:00,0.313,0.313,0.313,0.7,0.237,0.463
2015-10-31 14:00:00,0.319,0.319,0.319,0.693,0.347,0.496
2015-10-31 15:00:00,0.413,0.413,0.413,0.688,0.496,0.511
2015-10-31 16:00:00,0.577,0.577,0.577,0.676,0.666,0.582
2015-10-31 17:00:00,0.721,0.721,0.721,0.628,0.766,0.653
2015-10-31 18:00:00,0.846,0.846,0.846,0.559,0.819,0.72
2015-10-31 19:00:00,0.92,0.92,0.92,0.469,0.884,0.785
2015-10-31 20:00:00,0.941,0.941,0.941,0.421,0.935,0.819
2015-10-31 21:00:00,0.942,0.942,0.942,0.38,0.948,0.831
2015-10-31 22:00:00,0.935,0.935,0.935,0.349,0.949,0.829
2015-10-31 23:00:00,0.92,0.92,0.92,0.247,0.95,0.814
2015-11-01 00:00:00,0.913,0.913,0.913,0.2,0.949,0.803
2015-11-01 01:00:00,0.913,0.913,0.913,0.185,0.945,0.791
2015-11-01 02:00:00,0.909,0.909,0.909,0.168,0.93,0.774
2015-11-01 03:00:00,0.904,0.904,0.904,0.164,0.898,0.748
2015-11-01 04:00:00,0.893,0.893,0.893,0.134,0.845,0.724
2015-11-01 05:00:00,0.844,0.844,0.844,0.098,0.782,0.732
2015-11-01 06:00:00,0.872,0.872,0.872,0.066,0.803,0.787
2015-11-01 07:00:00,0.931,0.931,0.931,0.049,0.886,0.781
2015-11-01 08:00:00,0.948,0.948,0.948,0.045,0.942,0.744
2015-11-01 09:00:00,0.95,0.95,0.95,0.041,0.95,0.705
2015-11-01 10:00:00,0.947,0.947,0.947,0.051,0.944,0.654
2015-11-01 11:00:00,0.897,0.897,0.897,0.08,0.88,0.596
2015-11-01 12:00:00,0.917,0.917,0.917,0.088,0.929,0.617
2015-11-01 13:00:00,0.942,0.942,0.942,0.086,0.949,0.666
2015-11-01 14:00:00,0.946,0.946,0.946,0.074,0.95,0.669
2015-11-01 15:00:00,0.945,0.945,0.945,0.053,0.95,0.681
2015-11-01 16:00:00,0.937,0.937,0.937,0.04,0.948,0.694
2015-11-01 17:00:00,0.917,0.917,0.917,0.026,0.949,0.602
2015-11-01 18:00:00,0.825,0.825,0.825,0.014,0.944,0.499
2015-11-01 19:00:00,0.749,0.749,0.749,0.012,0.861,0.494
2015-11-01 20:00:00,0.68,0.68,0.68,0.017,0.705,0.447
2015-11-01 21:00:00,0.562,0.562,0.562,0.036,0.543,0.39
2015-11-01 22:00:00,0.464,0.464,0.464,0.05,0.479,0.36
2015-11-01 23:00:00,0.493,0.493,0.493,0.027,0.435,0.371
2015-11-02 00:00:00,0.469,0.469,0.469,0.026,0.513,0.378
2015-11-02 01:00:00,0.456,0.456,0.456,0.031,0.595,0.406
2015-11-02 02:00:00,0.475,0.475,0.475,0.041,0.572,0.44
2015-11-02 03:00:00,0.511,0.511,0.511,0.05,0.57,0.455
2015-11-02 04:00:00,0.579,0.579,0.579,0.061,0.609,0.507
2015-11-02 05:00:00,0.632,0.632,0.632,0.061,0.673,0.55
2015-11-02 06:00:00,0.691,0.691,0.691,0.055,0.75,0.599
2015-11-02 07:00:00,0.733,0.733,0.733,0.04,0.724,0.638
2015-11-02 08:00:00,0.859,0.859,0.859,0.025,0.788,0.677
2015-11-02 09:00:00,0.888,0.888,0.888,0.018,0.851,0.692
2015-11-02 10:00:00,0.867,0.867,0.867,0.018,0.87,0.681
2015-11-02 11:00:00,0.829,0.829,0.829,0.03,0.817,0.632
2015-11-02 12:00:00,0.791,0.791,0.791,0.04,0.835,0.609
2015-11-02 13:00:00,0.755,0.755,0.755,0.038,0.762,0.626
2015-11-02 14:00:00,0.756,0.756,0.756,0.036,0.762,0.627
2015-11-02 15:00:00,0.779,0.779,0.779,0.038,0.779,0.644
2015-11-02 16:00:00,0.79,0.79,0.79,0.044,0.801,0.645
2015-11-02 17:00:00,0.782,0.782,0.782,0.061,0.839,0.629
2015-11-02 18:00:00,0.743,0.743,0.743,0.069,0.863,0.618
2015-11-02 19:00:00,0.687,0.687,0.687,0.085,0.879,0.596
2015-11-02 20:00:00,0.62,0.62,0.62,0.107,0.83,0.572
2015-11-02 21:00:00,0.582,0.582,0.582,0.132,0.79,0.54
2015-11-02 22:00:00,0.531,0.531,0.531,0.161,0.715,0.495
2015-11-02 23:00:00,0.45,0.45,0.45,0.201,0.531,0.429
2015-11-03 00:00:00,0.391,0.391,0.391,0.205,0.417,0.378
2015-11-03 01:00:00,0.319,0.319,0.319,0.195,0.344,0.332
2015-11-03 02:00:00,0.25,0.25,0.25,0.177,0.302,0.265
2015-11-03 03:00:00,0.208,0.208,0.208,0.145,0.292,0.203
2015-11-03 04:00:00,0.188,0.188,0.188,0.109,0.293,0.155
2015-11-03 05:00:00,0.156,0.156,0.156,0.078,0.269,0.124
2015-11-03 06:00:00,0.121,0.121,0.121,0.071,0.208,0.107
2015-11-03 07:00:00,0.092,0.092,0.092,0.077,0.136,0.098
2015-11-03 08:00:00,0.076,0.076,0.076,0.094,0.1,0.086
2015-11-03 09:00:00,0.057,0.057,0.057,0.1,0.117,0.078
2015-11-03 10:00:00,0.043,0.043,0.043,0.091,0.118,0.089
2015-11-03 11:00:00,0.041,0.041,0.041,0.086,0.081,0.123
2015-11-03 12:00:00,0.052,0.052,0.052,0.067,0.094,0.157
2015-11-03 13:00:00,0.077,0.077,0.077,0.05,0.118,0.205
2015-11-03 14:00:00,0.103,0.103,0.103,0.043,0.149,0.261
2015-11-03 15:00:00,0.085,0.085,0.085,0.043,0.189,0.259
2015-11-03 16:00:00,0.053,0.053,0.053,0.034,0.234,0.259
2015-11-03 17:00:00,0.046,0.046,0.046,0.033,0.239,0.269
2015-11-03 18:00:00,0.055,0.055,0.055,0.047,0.216,0.276
2015-11-03 19:00:00,0.059,0.059,0.059,0.071,0.211,0.281
2015-11-03 20:00:00,0.057,0.057,0.057,0.091,0.207,0.274
2015-11-03 21:00:00,0.059,0.059,0.059,0.096,0.174,0.266
2015-11-03 22:00:00,0.075,0.075,0.075,0.106,0.136,0.249
2015-11-03 23:00:00,0.045,0.045,0.045,0.102,0.094,0.186
2015-11-04 00:00:00,0.015,0.015,0.015,0.091,0.081,0.146
2015-11-04 01:00:00,0.014,0.014,0.014,0.09,0.04,0.135
2015-11-04 02:00:00,0.035,0.035,0.035,0.079,0.027,0.118
2015-11-04 03:00:00,0.06,0.06,0.06,0.056,0.049,0.101
2015-11-04 04:00:00,0.064,0.064,0.064,0.06,0.089,0.099
2015-11-04 05:00:00,0.069,0.069,0.069,0.063,0.078,0.116
2015-11-04 06:00:00,0.088,0.088,0.088,0.052,0.066,0.117
2015-11-04 07:00:00,0.067,0.067,0.067,0.035,0.091,0.108
2015-11-04 08:00:00,0.05,0.05,0.05,0.033,0.087,0.107
2015-11-04 09:00:00,0.027,0.027,0.027,0.057,0.057,0.097
2015-11-04 10:00:00,0.014,0.014,0.014,0.121,0.033,0.109
2015-11-04 11:00:00,0.018,0.018,0.018,0.163,0.038,0.115
2015-11-04 12:00:00,0.02,0.02,0.02,0.177,0.041,0.105
2015-11-04 13:00:00,0.013,0.013,0.013,0.234,0.054,0.087
2015-11-04 14:00:00,0.012,0.012,0.012,0.287,0.057,0.087
2015-11-04 15:00:00,0.01,0.01,0.01,0.311,0.048,0.1
2015-11-04 16:00:00,0.002,0.002,0.002,0.31,0.038,0.096
2015-11-04 17:00:00,0.0,0.0,0.0,0.307,0.022,0.113
2015-11-04 18:00:00,0.0,0.0,0.0,0.301,0.009,0.137
2015-11-04 19:00:00,0.0,0.0,0.0,0.286,0.008,0.144
2015-11-04 20:00:00,0.002,0.002,0.002,0.292,0.021,0.135
2015-11-04 21:00:00,0.0,0.0,0.0,0.317,0.019,0.119
2015-11-04 22:00:00,0.0,0.0,0.0,0.322,0.001,0.087
2015-11-04 23:00:00,0.0,0.0,0.0,0.364,0.0,0.07
2015-11-05 00:00:00,0.0,0.0,0.0,0.41,0.0,0.051
2015-11-05 01:00:00,0.0,0.0,0.0,0.381,0.0,0.041
2015-11-05 02:00:00,0.0,0.0,0.0,0.465,0.0,0.045
2015-11-05 03:00:00,0.0,0.0,0.0,0.556,0.0,0.044
2015-11-05 04:00:00,0.001,0.001,0.001,0.565,0.0,0.037
2015-11-05 05:00:00,0.006,0.006,0.006,0.544,0.0,0.038
2015-11-05 06:00:00,0.006,0.006,0.006,0.514,0.0,0.038
2015-11-05 07:00:00,0.004,0.004,0.004,0.499,0.003,0.034
2015-11-05 08:00:00,0.006,0.006,0.006,0.47,0.003,0.032
2015-11-05 09:00:00,0.012,0.012,0.012,0.442,0.0,0.032
2015-11-05 10:00:00,0.031,0.031,0.031,0.443,0.001,0.047
2015-11-05 11:00:00,0.093,0.093,0.093,0.457,0.06,0.086
2015-11-05 12:00:00,0.073,0.073,0.073,0.473,0.099,0.078
2015-11-05 13:00:00,0.049,0.049,0.049,0.498,0.088,0.07
2015-11-05 14:00:00,0.039,0.039,0.039,0.449,0.065,0.059
2015-11-05 15:00:00,0.034,0.034,0.034,0.381,0.067,0.057
2015-11-05 16:00:00,0.048,0.048,0.048,0.406,0.087,0.059
2015-11-05 17:00:00,0.088,0.088,0.088,0.497,0.096,0.091
2015-11-05 18:00:00,0.134,0.134,0.134,0.493,0.099,0.147
2015-11-05 19:00:00,0.157,0.157,0.157,0.486,0.073,0.17
2015-11-05 20:00:00,0.159,0.159,0.159,0.595,0.065,0.164
2015-11-05 21:00:00,0.098,0.098,0.098,0.618,0.071,0.129
2015-11-05 22:00:00,0.048,0.048,0.048,0.647,0.079,0.115
2015-11-05 23:00:00,0.028,0.028,0.028,0.627,0.049,0.126
2015-11-06 00:00:00,0.053,0.053,0.053,0.599,0.084,0.121
2015-11-06 01:00:00,0.075,0.075,0.075,0.561,0.09,0.124
2015-11-06 02:00:00,0.081,0.081,0.081,0.528,0.085,0.116
2015-11-06 03:00:00,0.067,0.067,0.067,0.525,0.079,0.112
2015-11-06 04:00:00,0.063,0.063,0.063,0.52,0.066,0.116
2015-11-06 05:00:00,0.079,0.079,0.079,0.481,0.049,0.139
2015-11-06 06:00:00,0.107,0.107,0.107,0.49,0.038,0.16
2015-11-06 07:00:00,0.109,0.109,0.109,0.444,0.061,0.164
2015-11-06 08:00:00,0.086,0.086,0.086,0.33,0.091,0.156
2015-11-06 09:00:00,0.072,0.072,0.072,0.286,0.099,0.159
2015-11-06 10:00:00,0.072,0.072,0.072,0.24,0.087,0.16
2015-11-06 11:00:00,0.095,0.095,0.095,0.3,0.11,0.159
2015-11-06 12:00:00,0.07,0.07,0.07,0.391,0.155,0.16
2015-11-06 13:00:00,0.056,0.056,0.056,0.435,0.202,0.159
2015-11-06 14:00:00,0.089,0.089,0.089,0.481,0.177,0.165
2015-11-06 15:00:00,0.117,0.117,0.117,0.565,0.144,0.177
2015-11-06 16:00:00,0.106,0.106,0.106,0.61,0.151,0.188
2015-11-06 17:00:00,0.108,0.108,0.108,0.626,0.161,0.212
2015-11-06 18:00:00,0.171,0.171,0.171,0.689,0.185,0.237
2015-11-06 19:00:00,0.227,0.227,0.227,0.778,0.249,0.247
2015-11-06 20:00:00,0.223,0.223,0.223,0.823,0.281,0.257
2015-11-06 21:00:00,0.198,0.198,0.198,0.848,0.274,0.277
2015-11-06 22:00:00,0.196,0.196,0.196,0.857,0.262,0.296
2015-11-06 23:00:00,0.129,0.129,0.129,0.849,0.261,0.281
2015-11-07 00:00:00,0.137,0.137,0.137,0.845,0.264,0.271
2015-11-07 01:00:00,0.144,0.144,0.144,0.855,0.329,0.28
2015-11-07 02:00:00,0.147,0.147,0.147,0.833,0.295,0.313
2015-11-07 03:00:00,0.186,0.186,0.186,0.786,0.326,0.369
2015-11-07 04:00:00,0.199,0.199,0.199,0.752,0.385,0.403
2015-11-07 05:00:00,0.19,0.19,0.19,0.624,0.463,0.437
2015-11-07 06:00:00,0.199,0.199,0.199,0.592,0.503,0.44
2015-11-07 07:00:00,0.232,0.232,0.232,0.497,0.533,0.451
2015-11-07 08:00:00,0.282,0.282,0.282,0.362,0.628,0.53
2015-11-07 09:00:00,0.373,0.373,0.373,0.456,0.693,0.628
2015-11-07 10:00:00,0.501,0.501,0.501,0.466,0.751,0.697
2015-11-07 11:00:00,0.349,0.349,0.349,0.397,0.512,0.581
2015-11-07 12:00:00,0.314,0.314,0.314,0.696,0.427,0.554
2015-11-07 13:00:00,0.414,0.414,0.414,0.831,0.434,0.58
2015-11-07 14:00:00,0.468,0.468,0.468,0.91,0.471,0.523
2015-11-07 15:00:00,0.506,0.506,0.506,0.919,0.53,0.532
2015-11-07 16:00:00,0.58,0.58,0.58,0.913,0.616,0.592
2015-11-07 17:00:00,0.606,0.606,0.606,0.905,0.655,0.578
2015-11-07 18:00:00,0.641,0.641,0.641,0.905,0.688,0.593
2015-11-07 19:00:00,0.691,0.691,0.691,0.911,0.659,0.647
2015-11-07 20:00:00,0.791,0.791,0.791,0.938,0.603,0.672
2015-11-07 21:00:00,0.793,0.793,0.793,0.95,0.761,0.655
2015-11-07 22:00:00,0.821,0.821,0.821,0.95,0.746,0.684
2015-11-07 23:00:00,0.933,0.933,0.933,0.95,0.751,0.718
2015-11-08 00:00:00,0.95,0.95,0.95,0.95,0.884,0.754
2015-11-08 01:00:00,0.95,0.95,0.95,0.95,0.95,0.749
2015-11-08 02:00:00,0.95,0.95,0.95,0.941,0.95,0.743
2015-11-08 03:00:00,0.95,0.95,0.95,0.915,0.95,0.74
2015-11-08 04:00:00,0.95,0.95,0.95,0.898,0.95,0.756
2015-11-08 05:00:00,0.95,0.95,0.95,0.85,0.95,0.758
2015-11-08 06:00:00,0.923,0.923,0.923,0.71,0.95,0.731
2015-11-08 07:00:00,0.874,0.874,0.874,0.523,0.95,0.696
2015-11-08 08:00:00,0.75,0.75,0.75,0.39,0.95,0.702
2015-11-08 09:00:00,0.71,0.71,0.71,0.293,0.945,0.795
2015-11-08 10:00:00,0.776,0.776,0.776,0.31,0.934,0.862
2015-11-08 11:00:00,0.844,0.844,0.844,0.307,0.95,0.909
2015-11-08 12:00:00,0.864,0.864,0.864,0.407,0.902,0.913
2015-11-08 13:00:00,0.93,0.93,0.93,0.508,0.815,0.899
2015-11-08 14:00:00,0.948,0.948,0.948,0.685,0.891,0.875
2015-11-08 15:00:00,0.95,0.95,0.95,0.78,0.933,0.816
2015-11-08 16:00:00,0.949,0.949,0.949,0.823,0.95,0.72
2015-11-08 17:00:00,0.943,0.943,0.943,0.865,0.95,0.641
2015-11-08 18:00:00,0.902,0.902,0.902,0.87,0.95,0.535
2015-11-08 19:00:00,0.801,0.801,0.801,0.864,0.95,0.436
2015-11-08 20:00:00,0.587,0.587,0.587,0.87,0.948,0.286
2015-11-08 21:00:00,0.361,0.361,0.361,0.881,0.93,0.196
2015-11-08 22:00:00,0.176,0.176,0.176,0.895,0.846,0.146
2015-11-08 23:00:00,0.072,0.072,0.072,0.916,0.457,0.147
2015-11-09 00:00:00,0.066,0.066,0.066,0.921,0.165,0.207
2015-11-09 01:00:00,0.192,0.192,0.192,0.941,0.075,0.328
2015-11-09 02:00:00,0.216,0.216,0.216,0.949,0.048,0.338
2015-11-09 03:00:00,0.231,0.231,0.231,0.948,0.032,0.507
2015-11-09 04:00:00,0.438,0.438,0.438,0.945,0.093,0.697
2015-11-09 05:00:00,0.672,0.672,0.672,0.931,0.243,0.838
2015-11-09 06:00:00,0.857,0.857,0.857,0.831,0.464,0.914
2015-11-09 07:00:00,0.94,0.94,0.94,0.846,0.758,0.922
2015-11-09 08:00:00,0.949,0.949,0.949,0.917,0.915,0.893
2015-11-09 09:00:00,0.949,0.949,0.949,0.942,0.948,0.904
2015-11-09 10:00:00,0.948,0.948,0.948,0.948,0.949,0.895
2015-11-09 11:00:00,0.946,0.946,0.946,0.948,0.949,0.878
2015-11-09 12:00:00,0.95,0.95,0.95,0.949,0.932,0.913
2015-11-09 13:00:00,0.95,0.95,0.95,0.95,0.909,0.91
2015-11-09 14:00:00,0.95,0.95,0.95,0.95,0.947,0.913
2015-11-09 15:00:00,0.95,0.95,0.95,0.95,0.95,0.894
2015-11-09 16:00:00,0.95,0.95,0.95,0.95,0.95,0.867
2015-11-09 17:00:00,0.95,0.95,0.95,0.95,0.95,0.832
2015-11-09 18:00:00,0.95,0.95,0.95,0.95,0.95,0.84
2015-11-09 19:00:00,0.95,0.95,0.95,0.95,0.95,0.855
2015-11-09 20:00:00,0.95,0.95,0.95,0.95,0.95,0.875
2015-11-09 21:00:00,0.95,0.95,0.95,0.95,0.95,0.859
2015-11-09 22:00:00,0.947,0.947,0.947,0.95,0.95,0.836
2015-11-09 23:00:00,0.944,0.944,0.944,0.95,0.95,0.835
2015-11-10 00:00:00,0.949,0.949,0.949,0.95,0.95,0.817
2015-11-10 01:00:00,0.95,0.95,0.95,0.949,0.95,0.802
2015-11-10 02:00:00,0.95,0.95,0.95,0.947,0.95,0.75
2015-11-10 03:00:00,0.95,0.95,0.95,0.945,0.95,0.717
2015-11-10 04:00:00,0.95,0.95,0.95,0.948,0.95,0.738
2015-11-10 05:00:00,0.95,0.95,0.95,0.949,0.95,0.776
2015-11-10 06:00:00,0.95,0.95,0.95,0.95,0.95,0.789
2015-11-10 07:00:00,0.948,0.948,0.948,0.95,0.95,0.76
2015-11-10 08:00:00,0.912,0.912,0.912,0.95,0.95,0.696
2015-11-10 09:00:00,0.813,0.813,0.813,0.95,0.95,0.639
2015-11-10 10:00:00,0.756,0.756,0.756,0.95,0.944,0.636
2015-11-10 11:00:00,0.7,0.7,0.7,0.95,0.909,0.604
2015-11-10 12:00:00,0.825,0.825,0.825,0.95,0.889,0.633
2015-11-10 13:00:00,0.912,0.912,0.912,0.95,0.89,0.691
2015-11-10 14:00:00,0.945,0.945,0.945,0.95,0.898,0.723
2015-11-10 15:00:00,0.95,0.95,0.95,0.95,0.922,0.725
2015-11-10 16:00:00,0.95,0.95,0.95,0.95,0.938,0.725
2015-11-10 17:00:00,0.95,0.95,0.95,0.95,0.941,0.727
2015-11-10 18:00:00,0.95,0.95,0.95,0.95,0.949,0.719
2015-11-10 19:00:00,0.95,0.95,0.95,0.95,0.949,0.706
2015-11-10 20:00:00,0.95,0.95,0.95,0.95,0.947,0.7
2015-11-10 21:00:00,0.95,0.95,0.95,0.95,0.942,0.715
2015-11-10 22:00:00,0.95,0.95,0.95,0.95,0.949,0.729
2015-11-10 23:00:00,0.95,0.95,0.95,0.95,0.95,0.754
2015-11-11 00:00:00,0.95,0.95,0.95,0.95,0.95,0.773
2015-11-11 01:00:00,0.95,0.95,0.95,0.95,0.95,0.769
2015-11-11 02:00:00,0.95,0.95,0.95,0.949,0.95,0.771
2015-11-11 03:00:00,0.95,0.95,0.95,0.949,0.95,0.802
2015-11-11 04:00:00,0.95,0.95,0.95,0.948,0.95,0.858
2015-11-11 05:00:00,0.95,0.95,0.95,0.947,0.95,0.898
2015-11-11 06:00:00,0.95,0.95,0.95,0.943,0.95,0.879
2015-11-11 07:00:00,0.95,0.95,0.95,0.926,0.95,0.869
2015-11-11 08:00:00,0.95,0.95,0.95,0.889,0.95,0.876
2015-11-11 09:00:00,0.95,0.95,0.95,0.88,0.95,0.878
2015-11-11 10:00:00,0.95,0.95,0.95,0.909,0.949,0.863
2015-11-11 11:00:00,0.946,0.946,0.946,0.904,0.91,0.793
2015-11-11 12:00:00,0.94,0.94,0.94,0.932,0.905,0.738
2015-11-11 13:00:00,0.927,0.927,0.927,0.941,0.875,0.685
2015-11-11 14:00:00,0.913,0.913,0.913,0.944,0.865,0.684
2015-11-11 15:00:00,0.903,0.903,0.903,0.945,0.836,0.654
2015-11-11 16:00:00,0.906,0.906,0.906,0.945,0.816,0.609
2015-11-11 17:00:00,0.877,0.877,0.877,0.946,0.79,0.584
2015-11-11 18:00:00,0.84,0.84,0.84,0.948,0.78,0.602
2015-11-11 19:00:00,0.744,0.744,0.744,0.949,0.661,0.56
2015-11-11 20:00:00,0.627,0.627,0.627,0.949,0.61,0.534
2015-11-11 21:00:00,0.66,0.66,0.66,0.948,0.571,0.433
2015-11-11 22:00:00,0.434,0.434,0.434,0.947,0.622,0.363
2015-11-11 23:00:00,0.366,0.366,0.366,0.949,0.557,0.424
2015-11-12 00:00:00,0.397,0.397,0.397,0.949,0.646,0.441
2015-11-12 01:00:00,0.537,0.537,0.537,0.949,0.481,0.475
2015-11-12 02:00:00,0.634,0.634,0.634,0.949,0.25,0.549
2015-11-12 03:00:00,0.748,0.748,0.748,0.948,0.139,0.622
2015-11-12 04:00:00,0.94,0.94,0.94,0.949,0.043,0.642
2015-11-12 05:00:00,0.95,0.95,0.95,0.948,0.077,0.644
2015-11-12 06:00:00,0.95,0.95,0.95,0.947,0.179,0.649
2015-11-12 07:00:00,0.95,0.95,0.95,0.922,0.279,0.671
2015-11-12 08:00:00,0.95,0.95,0.95,0.922,0.632,0.694
2015-11-12 09:00:00,0.95,0.95,0.95,0.926,0.945,0.703
2015-11-12 10:00:00,0.95,0.95,0.95,0.923,0.95,0.718
2015-11-12 11:00:00,0.95,0.95,0.95,0.89,0.95,0.714
2015-11-12 12:00:00,0.95,0.95,0.95,0.842,0.95,0.715
2015-11-12 13:00:00,0.95,0.95,0.95,0.761,0.95,0.724
2015-11-12 14:00:00,0.95,0.95,0.95,0.615,0.95,0.744
2015-11-12 15:00:00,0.95,0.95,0.95,0.471,0.95,0.733
2015-11-12 16:00:00,0.95,0.95,0.95,0.514,0.95,0.714
2015-11-12 17:00:00,0.95,0.95,0.95,0.637,0.95,0.684
2015-11-12 18:00:00,0.95,0.95,0.95,0.716,0.95,0.661
2015-11-12 19:00:00,0.95,0.95,0.95,0.84,0.95,0.644
2015-11-12 20:00:00,0.95,0.95,0.95,0.898,0.95,0.635
2015-11-12 21:00:00,0.95,0.95,0.95,0.914,0.95,0.634
2015-11-12 22:00:00,0.949,0.949,0.949,0.911,0.95,0.601
2015-11-12 23:00:00,0.946,0.946,0.946,0.906,0.948,0.563
2015-11-13 00:00:00,0.92,0.92,0.92,0.894,0.936,0.474
2015-11-13 01:00:00,0.793,0.793,0.793,0.894,0.926,0.364
2015-11-13 02:00:00,0.583,0.583,0.583,0.905,0.786,0.309
2015-11-13 03:00:00,0.458,0.458,0.458,0.909,0.521,0.298
2015-11-13 04:00:00,0.379,0.379,0.379,0.916,0.316,0.295
2015-11-13 05:00:00,0.304,0.304,0.304,0.925,0.208,0.328
2015-11-13 06:00:00,0.36,0.36,0.36,0.929,0.195,0.407
2015-11-13 07:00:00,0.458,0.458,0.458,0.937,0.243,0.551
2015-11-13 08:00:00,0.547,0.547,0.547,0.946,0.246,0.696
2015-11-13 09:00:00,0.682,0.682,0.682,0.948,0.336,0.796
2015-11-13 10:00:00,0.851,0.851,0.851,0.949,0.518,0.866
2015-11-13 11:00:00,0.942,0.942,0.942,0.947,0.843,0.9
2015-11-13 12:00:00,0.95,0.95,0.95,0.947,0.927,0.929
2015-11-13 13:00:00,0.95,0.95,0.95,0.948,0.948,0.942
2015-11-13 14:00:00,0.95,0.95,0.95,0.949,0.95,0.947
2015-11-13 15:00:00,0.95,0.95,0.95,0.949,0.95,0.939
2015-11-13 16:00:00,0.95,0.95,0.95,0.949,0.95,0.928
2015-11-13 17:00:00,0.95,0.95,0.95,0.946,0.95,0.906
2015-11-13 18:00:00,0.95,0.95,0.95,0.946,0.95,0.884
2015-11-13 19:00:00,0.949,0.949,0.949,0.938,0.95,0.881
2015-11-13 20:00:00,0.929,0.929,0.929,0.945,0.95,0.866
2015-11-13 21:00:00,0.856,0.856,0.856,0.95,0.946,0.816
2015-11-13 22:00:00,0.891,0.891,0.891,0.95,0.864,0.854
