technology,parameter,technology_year,value
battery large charger,efficiency,2015,0.9
battery large charger,efficiency,2020,0.9
battery large charger,efficiency,2025,0.9
battery large charger,efficiency,2030,0.9
battery large charger,efficiency,2035,0.9
battery large charger,efficiency,2040,0.9
battery large charger,efficiency,2045,0.9
battery large charger,efficiency,2050,0.9
battery large charger,lifetime,2015,20.0
battery large charger,lifetime,2020,20.0
battery large charger,lifetime,2025,20.0
battery large charger,lifetime,2030,20.0
battery large charger,lifetime,2035,20.0
battery large charger,lifetime,2040,20.0
battery large charger,lifetime,2045,20.0
battery large charger,lifetime,2050,20.0
battery large charger,parent_ratio,2015,0.9
battery large charger,parent_ratio,2020,0.9
battery large charger,parent_ratio,2025,0.9
battery large charger,parent_ratio,2030,0.9
battery large charger,parent_ratio,2035,0.9
battery large charger,parent_ratio,2040,0.9
battery large charger,parent_ratio,2045,0.9
battery large charger,parent_ratio,2050,0.9
battery large power,efficiency,2015,1.0
battery large power,efficiency,2020,1.0
battery large power,efficiency,2025,1.0
battery large power,efficiency,2030,1.0
battery large power,efficiency,2035,1.0
battery large power,efficiency,2040,1.0
battery large power,efficiency,2045,1.0
battery large power,efficiency,2050,1.0
battery large power,fixed_cost,2015,3400.0
battery large power,fixed_cost,2020,3400.0
battery large power,fixed_cost,2025,3400.0
battery large power,fixed_cost,2030,3400.0
battery large power,fixed_cost,2035,3400.0
battery large power,fixed_cost,2040,3400.0
battery large power,fixed_cost,2045,3400.0
battery large power,fixed_cost,2050,3400.0
battery large power,investment_cost,2015,1800000.0
battery large power,investment_cost,2020,1700000.0
battery large power,investment_cost,2025,1400000.0
battery large power,investment_cost,2030,1000000.0
battery large power,investment_cost,2035,820000.0
battery large power,investment_cost,2040,630000.0
battery large power,investment_cost,2045,510000.0
battery large power,investment_cost,2050,380000.0
battery large power,lifetime,2015,20.0
battery large power,lifetime,2020,20.0
battery large power,lifetime,2025,20.0
battery large power,lifetime,2030,20.0
battery large power,lifetime,2035,20.0
battery large power,lifetime,2040,20.0
battery large power,lifetime,2045,20.0
battery large power,lifetime,2050,20.0
battery large power,p_max_pu_annual,2015,0.99
battery large power,p_max_pu_annual,2020,0.99
battery large power,p_max_pu_annual,2025,0.99
battery large power,p_max_pu_annual,2030,0.99
battery large power,p_max_pu_annual,2035,0.99
battery large power,p_max_pu_annual,2040,0.99
battery large power,p_max_pu_annual,2045,0.99
battery large power,p_max_pu_annual,2050,0.99
battery large power,variable_cost,2015,13.0
battery large power,variable_cost,2020,13.0
battery large power,variable_cost,2025,13.0
battery large power,variable_cost,2030,13.0
battery large power,variable_cost,2035,13.0
battery large power,variable_cost,2040,13.0
battery large power,variable_cost,2045,13.0
battery large power,variable_cost,2050,13.0
battery large storage,investment_cost,2015,2600000.0
battery large storage,investment_cost,2020,1500000.0
battery large storage,investment_cost,2025,1200000.0
battery large storage,investment_cost,2030,900000.0
battery large storage,investment_cost,2035,750000.0
battery large storage,investment_cost,2040,590000.0
battery large storage,investment_cost,2045,530000.0
battery large storage,investment_cost,2050,470000.0
battery large storage,lifetime,2015,20.0
battery large storage,lifetime,2020,20.0
battery large storage,lifetime,2025,20.0
battery large storage,lifetime,2030,20.0
battery large storage,lifetime,2035,20.0
battery large storage,lifetime,2040,20.0
battery large storage,lifetime,2045,20.0
battery large storage,lifetime,2050,20.0
BEV,efficiency,2015,0.85
BEV,efficiency,2020,0.85
BEV,efficiency,2025,0.85
BEV,efficiency,2030,0.85
BEV,efficiency,2035,0.85
BEV,efficiency,2040,0.85
BEV,efficiency,2045,0.85
BEV,efficiency,2050,0.85
BEV,fixed_cost,2015,100000.0
BEV,fixed_cost,2020,100000.0
BEV,fixed_cost,2025,100000.0
BEV,fixed_cost,2030,100000.0
BEV,fixed_cost,2035,100000.0
BEV,fixed_cost,2040,100000.0
BEV,fixed_cost,2045,100000.0
BEV,fixed_cost,2050,100000.0
BEV,lifetime,2015,20.0
BEV,lifetime,2020,20.0
BEV,lifetime,2025,20.0
BEV,lifetime,2030,20.0
BEV,lifetime,2035,20.0
BEV,lifetime,2040,20.0
BEV,lifetime,2045,20.0
BEV,lifetime,2050,20.0
BEV battery,lifetime,2015,20.0
BEV battery,lifetime,2020,20.0
BEV battery,lifetime,2025,20.0
BEV battery,lifetime,2030,20.0
BEV battery,lifetime,2035,20.0
BEV battery,lifetime,2040,20.0
BEV battery,lifetime,2045,20.0
BEV battery,lifetime,2050,20.0
BEV battery,parent_ratio,2015,4.4
BEV battery,parent_ratio,2020,4.4
BEV battery,parent_ratio,2025,4.4
BEV battery,parent_ratio,2030,4.4
BEV battery,parent_ratio,2035,4.4
BEV battery,parent_ratio,2040,4.4
BEV battery,parent_ratio,2045,4.4
BEV battery,parent_ratio,2050,4.4
BEV charger,efficiency,2015,0.9
BEV charger,efficiency,2020,0.9
BEV charger,efficiency,2025,0.9
BEV charger,efficiency,2030,0.9
BEV charger,efficiency,2035,0.9
BEV charger,efficiency,2040,0.9
BEV charger,efficiency,2045,0.9
BEV charger,efficiency,2050,0.9
BEV charger,lifetime,2015,20.0
BEV charger,lifetime,2020,20.0
BEV charger,lifetime,2025,20.0
BEV charger,lifetime,2030,20.0
BEV charger,lifetime,2035,20.0
BEV charger,lifetime,2040,20.0
BEV charger,lifetime,2045,20.0
BEV charger,lifetime,2050,20.0
BEV charger,parent_ratio,2015,0.99
BEV charger,parent_ratio,2020,0.99
BEV charger,parent_ratio,2025,0.99
BEV charger,parent_ratio,2030,0.99
BEV charger,parent_ratio,2035,0.99
BEV charger,parent_ratio,2040,0.99
BEV charger,parent_ratio,2045,0.99
BEV charger,parent_ratio,2050,0.99
BEV V2G,efficiency,2015,0.9
BEV V2G,efficiency,2020,0.9
BEV V2G,efficiency,2025,0.9
BEV V2G,efficiency,2030,0.9
BEV V2G,efficiency,2035,0.9
BEV V2G,efficiency,2040,0.9
BEV V2G,efficiency,2045,0.9
BEV V2G,efficiency,2050,0.9
BEV V2G,lifetime,2015,20.0
BEV V2G,lifetime,2020,20.0
BEV V2G,lifetime,2025,20.0
BEV V2G,lifetime,2030,20.0
BEV V2G,lifetime,2035,20.0
BEV V2G,lifetime,2040,20.0
BEV V2G,lifetime,2045,20.0
BEV V2G,lifetime,2050,20.0
BEV V2G,parent_ratio,2015,1.1
BEV V2G,parent_ratio,2020,1.1
BEV V2G,parent_ratio,2025,1.1
BEV V2G,parent_ratio,2030,1.1
BEV V2G,parent_ratio,2035,1.1
BEV V2G,parent_ratio,2040,1.1
BEV V2G,parent_ratio,2045,1.1
BEV V2G,parent_ratio,2050,1.1
BEV V2G,variable_cost,2015,50.0
BEV V2G,variable_cost,2020,50.0
BEV V2G,variable_cost,2025,50.0
BEV V2G,variable_cost,2030,50.0
BEV V2G,variable_cost,2035,50.0
BEV V2G,variable_cost,2040,50.0
BEV V2G,variable_cost,2045,50.0
BEV V2G,variable_cost,2050,50.0
biogas CHP,efficiency,2015,0.41
biogas CHP,efficiency,2020,0.41
biogas CHP,efficiency,2025,0.41
biogas CHP,efficiency,2030,0.41
biogas CHP,efficiency,2035,0.41
biogas CHP,efficiency,2040,0.41
biogas CHP,efficiency,2045,0.41
biogas CHP,efficiency,2050,0.41
biogas CHP,efficiency2,2015,0.48
biogas CHP,efficiency2,2020,0.48
biogas CHP,efficiency2,2025,0.48
biogas CHP,efficiency2,2030,0.48
biogas CHP,efficiency2,2035,0.48
biogas CHP,efficiency2,2040,0.48
biogas CHP,efficiency2,2045,0.48
biogas CHP,efficiency2,2050,0.48
biogas CHP,fixed_cost,2015,63000.0
biogas CHP,fixed_cost,2020,62000.0
biogas CHP,fixed_cost,2025,60000.0
biogas CHP,fixed_cost,2030,59000.0
biogas CHP,fixed_cost,2035,58000.0
biogas CHP,fixed_cost,2040,56000.0
biogas CHP,fixed_cost,2045,55000.0
biogas CHP,fixed_cost,2050,54000.0
biogas CHP,investment_cost,2015,6300000.0
biogas CHP,investment_cost,2020,6000000.0
biogas CHP,investment_cost,2025,5800000.0
biogas CHP,investment_cost,2030,5700000.0
biogas CHP,investment_cost,2035,5600000.0
biogas CHP,investment_cost,2040,5500000.0
biogas CHP,investment_cost,2045,5500000.0
biogas CHP,investment_cost,2050,5400000.0
biogas CHP,lifetime,2015,25.0
biogas CHP,lifetime,2020,25.0
biogas CHP,lifetime,2025,25.0
biogas CHP,lifetime,2030,25.0
biogas CHP,lifetime,2035,25.0
biogas CHP,lifetime,2040,25.0
biogas CHP,lifetime,2045,25.0
biogas CHP,lifetime,2050,25.0
biogas CHP,p_max_pu_annual,2015,0.95
biogas CHP,p_max_pu_annual,2020,0.95
biogas CHP,p_max_pu_annual,2025,0.95
biogas CHP,p_max_pu_annual,2030,0.95
biogas CHP,p_max_pu_annual,2035,0.95
biogas CHP,p_max_pu_annual,2040,0.95
biogas CHP,p_max_pu_annual,2045,0.95
biogas CHP,p_max_pu_annual,2050,0.95
biogas CHP,variable_cost,2015,47.0
biogas CHP,variable_cost,2020,47.0
biogas CHP,variable_cost,2025,47.0
biogas CHP,variable_cost,2030,47.0
biogas CHP,variable_cost,2035,47.0
biogas CHP,variable_cost,2040,47.0
biogas CHP,variable_cost,2045,47.0
biogas CHP,variable_cost,2050,47.0
biogas production,efficiency,2015,0.9
biogas production,efficiency,2020,0.9
biogas production,efficiency,2025,0.9
biogas production,efficiency,2030,0.9
biogas production,efficiency,2035,0.9
biogas production,efficiency,2040,0.9
biogas production,efficiency,2045,0.9
biogas production,efficiency,2050,0.9
biogas production,fixed_cost,2015,350000.0
biogas production,fixed_cost,2020,350000.0
biogas production,fixed_cost,2025,370000.0
biogas production,fixed_cost,2030,320000.0
biogas production,fixed_cost,2035,320000.0
biogas production,fixed_cost,2040,310000.0
biogas production,fixed_cost,2045,300000.0
biogas production,fixed_cost,2050,290000.0
biogas production,investment_cost,2015,7100000.0
biogas production,investment_cost,2020,7100000.0
biogas production,investment_cost,2025,7600000.0
biogas production,investment_cost,2030,6600000.0
biogas production,investment_cost,2035,6500000.0
biogas production,investment_cost,2040,6400000.0
biogas production,investment_cost,2045,6200000.0
biogas production,investment_cost,2050,6000000.0
biogas production,lifetime,2015,20.0
biogas production,lifetime,2020,20.0
biogas production,lifetime,2025,20.0
biogas production,lifetime,2030,20.0
biogas production,lifetime,2035,20.0
biogas production,lifetime,2040,20.0
biogas production,lifetime,2045,20.0
biogas production,lifetime,2050,20.0
biogas production,p_max_pu_annual,2015,0.95
biogas production,p_max_pu_annual,2020,0.95
biogas production,p_max_pu_annual,2025,0.95
biogas production,p_max_pu_annual,2030,0.95
biogas production,p_max_pu_annual,2035,0.95
biogas production,p_max_pu_annual,2040,0.95
biogas production,p_max_pu_annual,2045,0.95
biogas production,p_max_pu_annual,2050,0.95
biogas production,variable_cost,2015,2.1
biogas production,variable_cost,2020,2.1
biogas production,variable_cost,2025,2.1
biogas production,variable_cost,2030,2.1
biogas production,variable_cost,2035,2.1
biogas production,variable_cost,2040,2.1
biogas production,variable_cost,2045,2.1
biogas production,variable_cost,2050,2.1
biogas substrate supply,variable_cost,2020,180.0
biogas substrate supply,variable_cost,2021,180.0
biogas substrate supply,variable_cost,2022,180.0
biogas substrate supply,variable_cost,2023,180.0
biogas substrate supply,variable_cost,2025,180.0
biogas substrate supply,variable_cost,2030,180.0
biogas substrate supply,variable_cost,2035,200.0
biogas substrate supply,variable_cost,2040,220.0
biogas substrate supply,variable_cost,2045,240.0
biogas substrate supply,variable_cost,2050,260.0
biogas upgrading,co2_emissions,2015,-0.12
biogas upgrading,co2_emissions,2020,-0.12
biogas upgrading,co2_emissions,2025,-0.12
biogas upgrading,co2_emissions,2030,-0.12
biogas upgrading,co2_emissions,2035,-0.12
biogas upgrading,co2_emissions,2040,-0.12
biogas upgrading,co2_emissions,2045,-0.12
biogas upgrading,co2_emissions,2050,-0.12
biogas upgrading,efficiency,2015,0.9
biogas upgrading,efficiency,2020,0.9
biogas upgrading,efficiency,2025,0.9
biogas upgrading,efficiency,2030,0.9
biogas upgrading,efficiency,2035,0.9
biogas upgrading,efficiency,2040,0.9
biogas upgrading,efficiency,2045,0.9
biogas upgrading,efficiency,2050,0.9
biogas upgrading,fixed_cost,2015,35000.0
biogas upgrading,fixed_cost,2020,35000.0
biogas upgrading,fixed_cost,2025,37000.0
biogas upgrading,fixed_cost,2030,31000.0
biogas upgrading,fixed_cost,2035,29000.0
biogas upgrading,fixed_cost,2040,26000.0
biogas upgrading,fixed_cost,2045,24000.0
biogas upgrading,fixed_cost,2050,23000.0
biogas upgrading,investment_cost,2015,790000.0
biogas upgrading,investment_cost,2020,790000.0
biogas upgrading,investment_cost,2025,840000.0
biogas upgrading,investment_cost,2030,690000.0
biogas upgrading,investment_cost,2035,640000.0
biogas upgrading,investment_cost,2040,580000.0
biogas upgrading,investment_cost,2045,540000.0
biogas upgrading,investment_cost,2050,510000.0
biogas upgrading,lifetime,2015,20.0
biogas upgrading,lifetime,2020,20.0
biogas upgrading,lifetime,2025,20.0
biogas upgrading,lifetime,2030,20.0
biogas upgrading,lifetime,2035,20.0
biogas upgrading,lifetime,2040,20.0
biogas upgrading,lifetime,2045,20.0
biogas upgrading,lifetime,2050,20.0
biogas upgrading,p_max_pu_annual,2015,0.95
biogas upgrading,p_max_pu_annual,2020,0.95
biogas upgrading,p_max_pu_annual,2025,0.95
biogas upgrading,p_max_pu_annual,2030,0.95
biogas upgrading,p_max_pu_annual,2035,0.95
biogas upgrading,p_max_pu_annual,2040,0.95
biogas upgrading,p_max_pu_annual,2045,0.95
biogas upgrading,p_max_pu_annual,2050,0.95
biogas upgrading,variable_cost,2015,44.0
biogas upgrading,variable_cost,2020,44.0
biogas upgrading,variable_cost,2025,44.0
biogas upgrading,variable_cost,2030,44.0
biogas upgrading,variable_cost,2035,44.0
biogas upgrading,variable_cost,2040,44.0
biogas upgrading,variable_cost,2045,44.0
biogas upgrading,variable_cost,2050,44.0
biomass agriculture CHP,efficiency,2015,0.3
biomass agriculture CHP,efficiency,2020,0.3
biomass agriculture CHP,efficiency,2025,0.3
biomass agriculture CHP,efficiency,2030,0.3
biomass agriculture CHP,efficiency,2035,0.3
biomass agriculture CHP,efficiency,2040,0.3
biomass agriculture CHP,efficiency,2045,0.3
biomass agriculture CHP,efficiency,2050,0.3
biomass agriculture CHP,efficiency2,2015,0.39
biomass agriculture CHP,efficiency2,2020,0.39
biomass agriculture CHP,efficiency2,2025,0.39
biomass agriculture CHP,efficiency2,2030,0.39
biomass agriculture CHP,efficiency2,2035,0.39
biomass agriculture CHP,efficiency2,2040,0.39
biomass agriculture CHP,efficiency2,2045,0.39
biomass agriculture CHP,efficiency2,2050,0.39
biomass agriculture CHP,fixed_cost,2015,930000.0
biomass agriculture CHP,fixed_cost,2020,900000.0
biomass agriculture CHP,fixed_cost,2025,880000.0
biomass agriculture CHP,fixed_cost,2030,850000.0
biomass agriculture CHP,fixed_cost,2035,830000.0
biomass agriculture CHP,fixed_cost,2040,820000.0
biomass agriculture CHP,fixed_cost,2045,800000.0
biomass agriculture CHP,fixed_cost,2050,780000.0
biomass agriculture CHP,investment_cost,2015,23000000.0
biomass agriculture CHP,investment_cost,2020,23000000.0
biomass agriculture CHP,investment_cost,2025,22000000.0
biomass agriculture CHP,investment_cost,2030,21000000.0
biomass agriculture CHP,investment_cost,2035,21000000.0
biomass agriculture CHP,investment_cost,2040,21000000.0
biomass agriculture CHP,investment_cost,2045,21000000.0
biomass agriculture CHP,investment_cost,2050,20000000.0
biomass agriculture CHP,lifetime,2015,25.0
biomass agriculture CHP,lifetime,2020,25.0
biomass agriculture CHP,lifetime,2025,25.0
biomass agriculture CHP,lifetime,2030,25.0
biomass agriculture CHP,lifetime,2035,25.0
biomass agriculture CHP,lifetime,2040,25.0
biomass agriculture CHP,lifetime,2045,25.0
biomass agriculture CHP,lifetime,2050,25.0
biomass agriculture CHP,p_max_pu_annual,2015,0.88
biomass agriculture CHP,p_max_pu_annual,2020,0.88
biomass agriculture CHP,p_max_pu_annual,2025,0.88
biomass agriculture CHP,p_max_pu_annual,2030,0.88
biomass agriculture CHP,p_max_pu_annual,2035,0.88
biomass agriculture CHP,p_max_pu_annual,2040,0.88
biomass agriculture CHP,p_max_pu_annual,2045,0.88
biomass agriculture CHP,p_max_pu_annual,2050,0.88
biomass agriculture CHP,variable_cost,2015,13.0
biomass agriculture CHP,variable_cost,2020,13.0
biomass agriculture CHP,variable_cost,2025,13.0
biomass agriculture CHP,variable_cost,2030,13.0
biomass agriculture CHP,variable_cost,2035,13.0
biomass agriculture CHP,variable_cost,2040,13.0
biomass agriculture CHP,variable_cost,2045,13.0
biomass agriculture CHP,variable_cost,2050,13.0
biomass agriculture CHP CC,co2_emissions,2015,-0.36
biomass agriculture CHP CC,co2_emissions,2020,-0.36
biomass agriculture CHP CC,co2_emissions,2025,-0.36
biomass agriculture CHP CC,co2_emissions,2030,-0.36
biomass agriculture CHP CC,co2_emissions,2035,-0.36
biomass agriculture CHP CC,co2_emissions,2040,-0.36
biomass agriculture CHP CC,co2_emissions,2045,-0.36
biomass agriculture CHP CC,co2_emissions,2050,-0.36
biomass agriculture CHP CC,efficiency,2015,0.29
biomass agriculture CHP CC,efficiency,2020,0.29
biomass agriculture CHP CC,efficiency,2025,0.29
biomass agriculture CHP CC,efficiency,2030,0.29
biomass agriculture CHP CC,efficiency,2035,0.29
biomass agriculture CHP CC,efficiency,2040,0.29
biomass agriculture CHP CC,efficiency,2045,0.29
biomass agriculture CHP CC,efficiency,2050,0.29
biomass agriculture CHP CC,efficiency2,2015,0.39
biomass agriculture CHP CC,efficiency2,2020,0.39
biomass agriculture CHP CC,efficiency2,2025,0.39
biomass agriculture CHP CC,efficiency2,2030,0.39
biomass agriculture CHP CC,efficiency2,2035,0.39
biomass agriculture CHP CC,efficiency2,2040,0.39
biomass agriculture CHP CC,efficiency2,2045,0.39
biomass agriculture CHP CC,efficiency2,2050,0.39
biomass agriculture CHP CC,fixed_cost,2015,2900000.0
biomass agriculture CHP CC,fixed_cost,2020,2800000.0
biomass agriculture CHP CC,fixed_cost,2025,2300000.0
biomass agriculture CHP CC,fixed_cost,2030,1900000.0
biomass agriculture CHP CC,fixed_cost,2035,1800000.0
biomass agriculture CHP CC,fixed_cost,2040,1700000.0
biomass agriculture CHP CC,fixed_cost,2045,1600000.0
biomass agriculture CHP CC,fixed_cost,2050,1600000.0
biomass agriculture CHP CC,investment_cost,2015,86000000.0
biomass agriculture CHP CC,investment_cost,2020,84000000.0
biomass agriculture CHP CC,investment_cost,2025,70000000.0
biomass agriculture CHP CC,investment_cost,2030,58000000.0
biomass agriculture CHP CC,investment_cost,2035,55000000.0
biomass agriculture CHP CC,investment_cost,2040,52000000.0
biomass agriculture CHP CC,investment_cost,2045,50000000.0
biomass agriculture CHP CC,investment_cost,2050,49000000.0
biomass agriculture CHP CC,lifetime,2015,25.0
biomass agriculture CHP CC,lifetime,2020,25.0
biomass agriculture CHP CC,lifetime,2025,25.0
biomass agriculture CHP CC,lifetime,2030,25.0
biomass agriculture CHP CC,lifetime,2035,25.0
biomass agriculture CHP CC,lifetime,2040,25.0
biomass agriculture CHP CC,lifetime,2045,25.0
biomass agriculture CHP CC,lifetime,2050,25.0
biomass agriculture CHP CC,p_max_pu_annual,2015,0.88
biomass agriculture CHP CC,p_max_pu_annual,2020,0.88
biomass agriculture CHP CC,p_max_pu_annual,2025,0.88
biomass agriculture CHP CC,p_max_pu_annual,2030,0.88
biomass agriculture CHP CC,p_max_pu_annual,2035,0.88
biomass agriculture CHP CC,p_max_pu_annual,2040,0.88
biomass agriculture CHP CC,p_max_pu_annual,2045,0.88
biomass agriculture CHP CC,p_max_pu_annual,2050,0.88
biomass agriculture CHP CC,variable_cost,2015,320.0
biomass agriculture CHP CC,variable_cost,2020,320.0
biomass agriculture CHP CC,variable_cost,2025,320.0
biomass agriculture CHP CC,variable_cost,2030,320.0
biomass agriculture CHP CC,variable_cost,2035,320.0
biomass agriculture CHP CC,variable_cost,2040,320.0
biomass agriculture CHP CC,variable_cost,2045,320.0
biomass agriculture CHP CC,variable_cost,2050,320.0
biomass agriculture heat,efficiency,2015,0.85
biomass agriculture heat,efficiency,2020,0.85
biomass agriculture heat,efficiency,2025,0.85
biomass agriculture heat,efficiency,2030,0.85
biomass agriculture heat,efficiency,2035,0.85
biomass agriculture heat,efficiency,2040,0.85
biomass agriculture heat,efficiency,2045,0.85
biomass agriculture heat,efficiency,2050,0.85
biomass agriculture heat,fixed_cost,2015,330000.0
biomass agriculture heat,fixed_cost,2020,320000.0
biomass agriculture heat,fixed_cost,2025,310000.0
biomass agriculture heat,fixed_cost,2030,300000.0
biomass agriculture heat,fixed_cost,2035,300000.0
biomass agriculture heat,fixed_cost,2040,290000.0
biomass agriculture heat,fixed_cost,2045,280000.0
biomass agriculture heat,fixed_cost,2050,270000.0
biomass agriculture heat,investment_cost,2015,5700000.0
biomass agriculture heat,investment_cost,2020,5600000.0
biomass agriculture heat,investment_cost,2025,5400000.0
biomass agriculture heat,investment_cost,2030,5200000.0
biomass agriculture heat,investment_cost,2035,5100000.0
biomass agriculture heat,investment_cost,2040,5000000.0
biomass agriculture heat,investment_cost,2045,4900000.0
biomass agriculture heat,investment_cost,2050,4700000.0
biomass agriculture heat,lifetime,2015,25.0
biomass agriculture heat,lifetime,2020,25.0
biomass agriculture heat,lifetime,2025,25.0
biomass agriculture heat,lifetime,2030,25.0
biomass agriculture heat,lifetime,2035,25.0
biomass agriculture heat,lifetime,2040,25.0
biomass agriculture heat,lifetime,2045,25.0
biomass agriculture heat,lifetime,2050,25.0
biomass agriculture heat,p_max_pu_annual,2015,0.88
biomass agriculture heat,p_max_pu_annual,2020,0.88
biomass agriculture heat,p_max_pu_annual,2025,0.88
biomass agriculture heat,p_max_pu_annual,2030,0.88
biomass agriculture heat,p_max_pu_annual,2035,0.88
biomass agriculture heat,p_max_pu_annual,2040,0.88
biomass agriculture heat,p_max_pu_annual,2045,0.88
biomass agriculture heat,p_max_pu_annual,2050,0.88
biomass agriculture heat,variable_cost,2015,13.0
biomass agriculture heat,variable_cost,2020,13.0
biomass agriculture heat,variable_cost,2025,13.0
biomass agriculture heat,variable_cost,2030,13.0
biomass agriculture heat,variable_cost,2035,13.0
biomass agriculture heat,variable_cost,2040,13.0
biomass agriculture heat,variable_cost,2045,13.0
biomass agriculture heat,variable_cost,2050,13.0
biomass agriculture supply,variable_cost,2020,180.0
biomass agriculture supply,variable_cost,2021,180.0
biomass agriculture supply,variable_cost,2022,180.0
biomass agriculture supply,variable_cost,2023,180.0
biomass agriculture supply,variable_cost,2025,180.0
biomass agriculture supply,variable_cost,2030,180.0
biomass agriculture supply,variable_cost,2035,200.0
biomass agriculture supply,variable_cost,2040,220.0
biomass agriculture supply,variable_cost,2045,240.0
biomass agriculture supply,variable_cost,2050,260.0
biomass wood boiler,efficiency,2015,0.75
biomass wood boiler,efficiency,2020,0.75
biomass wood boiler,efficiency,2025,0.75
biomass wood boiler,efficiency,2030,0.75
biomass wood boiler,efficiency,2035,0.75
biomass wood boiler,efficiency,2040,0.75
biomass wood boiler,efficiency,2045,0.75
biomass wood boiler,efficiency,2050,0.75
biomass wood boiler,fixed_cost,2015,220000.0
biomass wood boiler,fixed_cost,2020,220000.0
biomass wood boiler,fixed_cost,2025,220000.0
biomass wood boiler,fixed_cost,2030,220000.0
biomass wood boiler,fixed_cost,2035,220000.0
biomass wood boiler,fixed_cost,2040,220000.0
biomass wood boiler,fixed_cost,2045,220000.0
biomass wood boiler,fixed_cost,2050,220000.0
biomass wood boiler,investment_cost,2015,2900000.0
biomass wood boiler,investment_cost,2020,2900000.0
biomass wood boiler,investment_cost,2025,2900000.0
biomass wood boiler,investment_cost,2030,2900000.0
biomass wood boiler,investment_cost,2035,2900000.0
biomass wood boiler,investment_cost,2040,2900000.0
biomass wood boiler,investment_cost,2045,2900000.0
biomass wood boiler,investment_cost,2050,2900000.0
biomass wood boiler,lifetime,2015,20.0
biomass wood boiler,lifetime,2020,20.0
biomass wood boiler,lifetime,2025,20.0
biomass wood boiler,lifetime,2030,20.0
biomass wood boiler,lifetime,2035,20.0
biomass wood boiler,lifetime,2040,20.0
biomass wood boiler,lifetime,2045,20.0
biomass wood boiler,lifetime,2050,20.0
biomass wood CHP,efficiency,2015,0.26
biomass wood CHP,efficiency,2020,0.26
biomass wood CHP,efficiency,2025,0.26
biomass wood CHP,efficiency,2030,0.26
biomass wood CHP,efficiency,2035,0.26
biomass wood CHP,efficiency,2040,0.26
biomass wood CHP,efficiency,2045,0.26
biomass wood CHP,efficiency,2050,0.26
biomass wood CHP,efficiency2,2015,0.45
biomass wood CHP,efficiency2,2020,0.45
biomass wood CHP,efficiency2,2025,0.45
biomass wood CHP,efficiency2,2030,0.45
biomass wood CHP,efficiency2,2035,0.45
biomass wood CHP,efficiency2,2040,0.45
biomass wood CHP,efficiency2,2045,0.45
biomass wood CHP,efficiency2,2050,0.45
biomass wood CHP,fixed_cost,2015,940000.0
biomass wood CHP,fixed_cost,2020,940000.0
biomass wood CHP,fixed_cost,2025,940000.0
biomass wood CHP,fixed_cost,2030,940000.0
biomass wood CHP,fixed_cost,2035,940000.0
biomass wood CHP,fixed_cost,2040,940000.0
biomass wood CHP,fixed_cost,2045,940000.0
biomass wood CHP,fixed_cost,2050,940000.0
biomass wood CHP,investment_cost,2015,22000000.0
biomass wood CHP,investment_cost,2020,22000000.0
biomass wood CHP,investment_cost,2025,22000000.0
biomass wood CHP,investment_cost,2030,22000000.0
biomass wood CHP,investment_cost,2035,22000000.0
biomass wood CHP,investment_cost,2040,22000000.0
biomass wood CHP,investment_cost,2045,22000000.0
biomass wood CHP,investment_cost,2050,22000000.0
biomass wood CHP,lifetime,2015,25.0
biomass wood CHP,lifetime,2020,25.0
biomass wood CHP,lifetime,2025,25.0
biomass wood CHP,lifetime,2030,25.0
biomass wood CHP,lifetime,2035,25.0
biomass wood CHP,lifetime,2040,25.0
biomass wood CHP,lifetime,2045,25.0
biomass wood CHP,lifetime,2050,25.0
biomass wood CHP,p_max_pu_annual,2015,0.91
biomass wood CHP,p_max_pu_annual,2020,0.91
biomass wood CHP,p_max_pu_annual,2025,0.91
biomass wood CHP,p_max_pu_annual,2030,0.91
biomass wood CHP,p_max_pu_annual,2035,0.91
biomass wood CHP,p_max_pu_annual,2040,0.91
biomass wood CHP,p_max_pu_annual,2045,0.91
biomass wood CHP,p_max_pu_annual,2050,0.91
biomass wood CHP,variable_cost,2015,28.0
biomass wood CHP,variable_cost,2020,28.0
biomass wood CHP,variable_cost,2025,28.0
biomass wood CHP,variable_cost,2030,28.0
biomass wood CHP,variable_cost,2035,28.0
biomass wood CHP,variable_cost,2040,28.0
biomass wood CHP,variable_cost,2045,28.0
biomass wood CHP,variable_cost,2050,28.0
biomass wood heat,efficiency,2015,0.85
biomass wood heat,efficiency,2020,0.85
biomass wood heat,efficiency,2025,0.85
biomass wood heat,efficiency,2030,0.85
biomass wood heat,efficiency,2035,0.85
biomass wood heat,efficiency,2040,0.85
biomass wood heat,efficiency,2045,0.85
biomass wood heat,efficiency,2050,0.85
biomass wood heat,fixed_cost,2015,220000.0
biomass wood heat,fixed_cost,2020,220000.0
biomass wood heat,fixed_cost,2025,220000.0
biomass wood heat,fixed_cost,2030,220000.0
biomass wood heat,fixed_cost,2035,220000.0
biomass wood heat,fixed_cost,2040,220000.0
biomass wood heat,fixed_cost,2045,220000.0
biomass wood heat,fixed_cost,2050,220000.0
biomass wood heat,investment_cost,2015,2800000.0
biomass wood heat,investment_cost,2020,2800000.0
biomass wood heat,investment_cost,2025,2800000.0
biomass wood heat,investment_cost,2030,2800000.0
biomass wood heat,investment_cost,2035,2800000.0
biomass wood heat,investment_cost,2040,2800000.0
