name,area,area2,technology,qualifier,build_year,retire_year,cumulative,nom
PL heat storage large tank charge to and from hard coal bus 2022,PL,,heat storage large tank charge,to and from hard coal bus,2022,2022,TRUE,1510.0
PL heat storage large tank charge to and from hard coal bus 2023,PL,,heat storage large tank charge,to and from hard coal bus,2023,2023,TRUE,1510.0
PL heat storage large tank charge to and from natural gas bus 2020,PL,,heat storage large tank charge,to and from natural gas bus,2020,2020,TRUE,0.0
PL heat storage large tank charge to and from natural gas bus 2021,PL,,heat storage large tank charge,to and from natural gas bus,2021,2021,TRUE,220.0
PL heat storage large tank charge to and from natural gas bus 2022,PL,,heat storage large tank charge,to and from natural gas bus,2022,2022,TRUE,230.0
PL heat storage large tank charge to and from natural gas bus 2023,PL,,heat storage large tank charge,to and from natural gas bus,2023,2023,TRUE,230.0
PL heat storage large tank charge to and from other bus 2020,PL,,heat storage large tank charge,to and from other bus,2020,2020,TRUE,0.0
PL heat storage large tank charge to and from other bus 2021,PL,,heat storage large tank charge,to and from other bus,2021,2021,TRUE,90.0
PL heat storage large tank charge to and from other bus 2022,PL,,heat storage large tank charge,to and from other bus,2022,2022,TRUE,100.0
PL heat storage large tank charge to and from other bus 2023,PL,,heat storage large tank charge,to and from other bus,2023,2023,TRUE,100.0
PL heat storage large tank discharge to and from biomass and biogas bus 2020,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2020,2020,TRUE,0.0
PL heat storage large tank discharge to and from biomass and biogas bus 2021,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2021,2021,TRUE,150.0
PL heat storage large tank discharge to and from biomass and biogas bus 2022,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2022,2022,TRUE,160.0
PL heat storage large tank discharge to and from biomass and biogas bus 2023,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2023,2023,TRUE,160.0
PL heat storage large tank discharge to and from hard coal bus 2020,PL,,heat storage large tank discharge,to and from hard coal bus,2020,2020,TRUE,0.0
PL heat storage large tank discharge to and from hard coal bus 2021,PL,,heat storage large tank discharge,to and from hard coal bus,2021,2021,TRUE,1540.0
PL heat storage large tank discharge to and from hard coal bus 2022,PL,,heat storage large tank discharge,to and from hard coal bus,2022,2022,TRUE,1510.0
PL heat storage large tank discharge to and from hard coal bus 2023,PL,,heat storage large tank discharge,to and from hard coal bus,2023,2023,TRUE,1510.0
PL heat storage large tank discharge to and from natural gas bus 2020,PL,,heat storage large tank discharge,to and from natural gas bus,2020,2020,TRUE,0.0
PL heat storage large tank discharge to and from natural gas bus 2021,PL,,heat storage large tank discharge,to and from natural gas bus,2021,2021,TRUE,220.0
PL heat storage large tank discharge to and from natural gas bus 2022,PL,,heat storage large tank discharge,to and from natural gas bus,2022,2022,TRUE,230.0
PL heat storage large tank discharge to and from natural gas bus 2023,PL,,heat storage large tank discharge,to and from natural gas bus,2023,2023,TRUE,230.0
PL heat storage large tank discharge to and from other bus 2020,PL,,heat storage large tank discharge,to and from other bus,2020,2020,TRUE,0.0
PL heat storage large tank discharge to and from other bus 2021,PL,,heat storage large tank discharge,to and from other bus,2021,2021,TRUE,90.0
PL heat storage large tank discharge to and from other bus 2022,PL,,heat storage large tank discharge,to and from other bus,2022,2022,TRUE,100.0
PL heat storage large tank discharge to and from other bus 2023,PL,,heat storage large tank discharge,to and from other bus,2023,2023,TRUE,100.0
PL heat storage large tank to and from biomass and biogas bus 2020,PL,,heat storage large tank,to and from biomass and biogas bus,2020,2020,TRUE,0.0
PL heat storage large tank to and from biomass and biogas bus 2021,PL,,heat storage large tank,to and from biomass and biogas bus,2021,2021,TRUE,910.0
PL heat storage large tank to and from biomass and biogas bus 2022,PL,,heat storage large tank,to and from biomass and biogas bus,2022,2022,TRUE,980.0
PL heat storage large tank to and from biomass and biogas bus 2023,PL,,heat storage large tank,to and from biomass and biogas bus,2023,2023,TRUE,980.0
PL heat storage large tank to and from hard coal bus 2020,PL,,heat storage large tank,to and from hard coal bus,2020,2020,TRUE,0.0
PL heat storage large tank to and from hard coal bus 2021,PL,,heat storage large tank,to and from hard coal bus,2021,2021,TRUE,9230.0
PL heat storage large tank to and from hard coal bus 2022,PL,,heat storage large tank,to and from hard coal bus,2022,2022,TRUE,9040.0
PL heat storage large tank to and from hard coal bus 2023,PL,,heat storage large tank,to and from hard coal bus,2023,2023,TRUE,9040.0
PL heat storage large tank to and from natural gas bus 2020,PL,,heat storage large tank,to and from natural gas bus,2020,2020,TRUE,0.0
PL heat storage large tank to and from natural gas bus 2021,PL,,heat storage large tank,to and from natural gas bus,2021,2021,TRUE,1310.0
PL heat storage large tank to and from natural gas bus 2022,PL,,heat storage large tank,to and from natural gas bus,2022,2022,TRUE,1390.0
PL heat storage large tank to and from natural gas bus 2023,PL,,heat storage large tank,to and from natural gas bus,2023,2023,TRUE,1390.0
PL heat storage large tank to and from other bus 2020,PL,,heat storage large tank,to and from other bus,2020,2020,TRUE,0.0
PL heat storage large tank to and from other bus 2021,PL,,heat storage large tank,to and from other bus,2021,2021,TRUE,550.0
PL heat storage large tank to and from other bus 2022,PL,,heat storage large tank,to and from other bus,2022,2022,TRUE,590.0
PL heat storage large tank to and from other bus 2023,PL,,heat storage large tank,to and from other bus,2023,2023,TRUE,590.0
PL hydro PSH power 2020,PL,,hydro PSH power,,2020,2020,TRUE,1790.0
PL hydro PSH power 2021,PL,,hydro PSH power,,2021,2021,TRUE,1790.0
PL hydro PSH power 2022,PL,,hydro PSH power,,2022,2022,TRUE,1790.0
PL hydro PSH power 2023,PL,,hydro PSH power,,2023,2023,TRUE,1790.0
PL hydro PSH pump 2020,PL,,hydro PSH pump,,2020,2020,TRUE,1130.0
PL hydro PSH pump 2021,PL,,hydro PSH pump,,2021,2021,TRUE,1130.0
PL hydro PSH pump 2022,PL,,hydro PSH pump,,2022,2022,TRUE,1130.0
PL hydro PSH pump 2023,PL,,hydro PSH pump,,2023,2023,TRUE,1130.0
PL hydro PSH storage 2020,PL,,hydro PSH storage,,2020,2020,TRUE,8470.0
PL hydro PSH storage 2021,PL,,hydro PSH storage,,2021,2021,TRUE,8470.0
PL hydro PSH storage 2022,PL,,hydro PSH storage,,2022,2022,TRUE,8470.0
PL hydro PSH storage 2023,PL,,hydro PSH storage,,2023,2023,TRUE,8470.0
PL hydro ROR 2020,PL,,hydro ROR,,2020,2020,TRUE,590.0
PL hydro ROR 2021,PL,,hydro ROR,,2021,2021,TRUE,600.0
PL hydro ROR 2022,PL,,hydro ROR,,2022,2022,TRUE,600.0
PL hydro ROR 2023,PL,,hydro ROR,,2023,2023,TRUE,600.0
PL hydrogen final use 2020,PL,,hydrogen final use,,2020,2020,TRUE,inf
PL hydrogen final use 2021,PL,,hydrogen final use,,2021,2021,TRUE,inf
PL hydrogen final use 2022,PL,,hydrogen final use,,2022,2022,TRUE,inf
PL hydrogen final use 2023,PL,,hydrogen final use,,2023,2023,TRUE,inf
PL hydrogen from natural gas reforming bus 2020,PL,,hydrogen,from natural gas reforming bus,2020,2020,TRUE,inf
PL hydrogen from natural gas reforming bus 2021,PL,,hydrogen,from natural gas reforming bus,2021,2021,TRUE,inf
PL hydrogen from natural gas reforming bus 2022,PL,,hydrogen,from natural gas reforming bus,2022,2022,TRUE,inf
PL hydrogen from natural gas reforming bus 2023,PL,,hydrogen,from natural gas reforming bus,2023,2023,TRUE,inf
PL ICE vehicle fuel supply 2020,PL,,ICE vehicle fuel supply,,2020,2020,TRUE,inf
PL ICE vehicle fuel supply 2021,PL,,ICE vehicle fuel supply,,2021,2021,TRUE,inf
PL ICE vehicle fuel supply 2022,PL,,ICE vehicle fuel supply,,2022,2022,TRUE,inf
PL ICE vehicle fuel supply 2023,PL,,ICE vehicle fuel supply,,2023,2023,TRUE,inf
PL ICE vehicle to ICE vehicle bus 2020,PL,,ICE vehicle,to ICE vehicle bus,2020,2020,TRUE,237870.0
PL ICE vehicle to ICE vehicle bus 2021,PL,,ICE vehicle,to ICE vehicle bus,2021,2021,TRUE,242400.0
PL ICE vehicle to ICE vehicle bus 2022,PL,,ICE vehicle,to ICE vehicle bus,2022,2022,TRUE,243960.0
PL ICE vehicle to ICE vehicle bus 2023,PL,,ICE vehicle,to ICE vehicle bus,2023,2023,TRUE,243960.0
PL ICE vehicle to ICE vehicle bus new 2020 ICE vehicle,PL,,ICE vehicle,to ICE vehicle bus,2020,,TRUE,0.0
PL ICE vehicle to ICE vehicle bus new 2021 ICE vehicle,PL,,ICE vehicle,to ICE vehicle bus,2021,,TRUE,0.0
PL ICE vehicle to ICE vehicle bus new 2022 ICE vehicle,PL,,ICE vehicle,to ICE vehicle bus,2022,,TRUE,0.0
PL ICE vehicle to ICE vehicle bus new 2023 ICE vehicle,PL,,ICE vehicle,to ICE vehicle bus,2023,,TRUE,0.0
PL light vehicle mobility final use 2020,PL,,light vehicle mobility final use,,2020,2020,TRUE,inf
PL light vehicle mobility final use 2021,PL,,light vehicle mobility final use,,2021,2021,TRUE,inf
PL light vehicle mobility final use 2022,PL,,light vehicle mobility final use,,2022,2022,TRUE,inf
PL light vehicle mobility final use 2023,PL,,light vehicle mobility final use,,2023,2023,TRUE,inf
PL light vehicle mobility from BEV bus 2020,PL,,light vehicle mobility,from BEV bus,2020,2020,TRUE,inf
PL light vehicle mobility from BEV bus 2021,PL,,light vehicle mobility,from BEV bus,2021,2021,TRUE,inf
PL light vehicle mobility from BEV bus 2022,PL,,light vehicle mobility,from BEV bus,2022,2022,TRUE,inf
PL light vehicle mobility from BEV bus 2023,PL,,light vehicle mobility,from BEV bus,2023,2023,TRUE,inf
PL light vehicle mobility from ICE vehicle bus 2020,PL,,light vehicle mobility,from ICE vehicle bus,2020,2020,TRUE,inf
PL light vehicle mobility from ICE vehicle bus 2021,PL,,light vehicle mobility,from ICE vehicle bus,2021,2021,TRUE,inf
PL light vehicle mobility from ICE vehicle bus 2022,PL,,light vehicle mobility,from ICE vehicle bus,2022,2022,TRUE,inf
PL light vehicle mobility from ICE vehicle bus 2023,PL,,light vehicle mobility,from ICE vehicle bus,2023,2023,TRUE,inf
PL lignite power old public 2020,PL,,lignite power old,public,2020,2020,TRUE,6480.0
PL lignite power old public 2021,PL,,lignite power old,public,2021,2021,TRUE,6110.0
PL lignite power old public 2022,PL,,lignite power old,public,2022,2022,TRUE,5930.0
PL lignite power old public 2023,PL,,lignite power old,public,2023,2023,TRUE,5930.0
PL lignite power SC public 2020,PL,,lignite power SC,public,2020,2020,TRUE,1240.0
PL lignite power SC public 2021,PL,,lignite power SC,public,2021,2021,TRUE,1710.0
PL lignite power SC public 2022,PL,,lignite power SC,public,2022,2022,TRUE,1710.0
PL lignite power SC public 2023,PL,,lignite power SC,public,2023,2023,TRUE,1710.0
PL lignite supply 2020,PL,,lignite supply,,2020,2020,TRUE,inf
PL lignite supply 2021,PL,,lignite supply,,2021,2021,TRUE,inf
PL lignite supply 2022,PL,,lignite supply,,2022,2022,TRUE,inf
PL lignite supply 2023,PL,,lignite supply,,2023,2023,TRUE,inf
PL LT electricity export AC 2025,PL,LT,electricity export AC,,2025,2025,TRUE,1000.0
PL LT electricity export AC 2030,PL,LT,electricity export AC,,2030,2030,TRUE,1000.0
PL LT electricity export AC 2035,PL,LT,electricity export AC,,2035,2035,TRUE,1000.0
PL LT electricity export AC 2040,PL,LT,electricity export AC,,2040,2040,TRUE,1000.0
PL LT electricity export AC 2045,PL,LT,electricity export AC,,2045,2045,TRUE,1000.0
PL LT electricity export AC 2050,PL,LT,electricity export AC,,2050,2050,TRUE,1000.0
PL LT electricity export DC 2020,PL,LT,electricity export DC,,2020,2020,TRUE,500.0
PL LT electricity export DC 2021,PL,LT,electricity export DC,,2021,2021,TRUE,500.0
PL LT electricity export DC 2022,PL,LT,electricity export DC,,2022,2022,TRUE,500.0
PL LT electricity export DC 2023,PL,LT,electricity export DC,,2023,2023,TRUE,500.0
PL LT electricity export DC 2030,PL,LT,electricity export DC,,2030,2030,TRUE,700.0
PL LT electricity export DC 2035,PL,LT,electricity export DC,,2035,2035,TRUE,700.0
PL LT electricity export DC 2040,PL,LT,electricity export DC,,2040,2040,TRUE,700.0
PL LT electricity export DC 2045,PL,LT,electricity export DC,,2045,2045,TRUE,700.0
PL LT electricity export DC 2050,PL,LT,electricity export DC,,2050,2050,TRUE,700.0
PL natural gas boiler to natural gas bus 2020,PL,,natural gas boiler,to natural gas bus,2020,2020,TRUE,22510.0
PL natural gas boiler to natural gas bus 2021,PL,,natural gas boiler,to natural gas bus,2021,2021,TRUE,27870.0
PL natural gas boiler to natural gas bus 2022,PL,,natural gas boiler,to natural gas bus,2022,2022,TRUE,26540.0
PL natural gas boiler to natural gas bus 2023,PL,,natural gas boiler,to natural gas bus,2023,2023,TRUE,26540.0
PL natural gas boiler to natural gas bus new 2020 natural gas boiler,PL,,natural gas boiler,to natural gas bus,2020,,TRUE,0.0
PL natural gas boiler to natural gas bus new 2021 natural gas boiler,PL,,natural gas boiler,to natural gas bus,2021,,TRUE,0.0
PL natural gas boiler to natural gas bus new 2022 natural gas boiler,PL,,natural gas boiler,to natural gas bus,2022,,TRUE,0.0
PL natural gas boiler to natural gas bus new 2023 natural gas boiler,PL,,natural gas boiler,to natural gas bus,2023,,TRUE,0.0
PL natural gas CHP CCGT old industrial 2020,PL,,natural gas CHP CCGT old,industrial,2020,2020,TRUE,1060.0
PL natural gas CHP CCGT old industrial 2021,PL,,natural gas CHP CCGT old,industrial,2021,2021,TRUE,1060.0
PL natural gas CHP CCGT old industrial 2022,PL,,natural gas CHP CCGT old,industrial,2022,2022,TRUE,1060.0
PL natural gas CHP CCGT old industrial 2023,PL,,natural gas CHP CCGT old,industrial,2023,2023,TRUE,1060.0
PL natural gas CHP CCGT old public 2020,PL,,natural gas CHP CCGT old,public,2020,2020,TRUE,680.0
PL natural gas CHP CCGT old public 2021,PL,,natural gas CHP CCGT old,public,2021,2021,TRUE,680.0
PL natural gas CHP CCGT old public 2022,PL,,natural gas CHP CCGT old,public,2022,2022,TRUE,680.0
PL natural gas CHP CCGT old public 2023,PL,,natural gas CHP CCGT old,public,2023,2023,TRUE,680.0
PL natural gas CHP CCGT public 2021,PL,,natural gas CHP CCGT,public,2021,2021,TRUE,520.0
PL natural gas CHP CCGT public 2022,PL,,natural gas CHP CCGT,public,2022,2022,TRUE,520.0
PL natural gas CHP CCGT public 2023,PL,,natural gas CHP CCGT,public,2023,2023,TRUE,520.0
PL natural gas CHP old industrial 2020,PL,,natural gas CHP old,industrial,2020,2020,TRUE,370.0
PL natural gas CHP old industrial 2021,PL,,natural gas CHP old,industrial,2021,2021,TRUE,380.0
PL natural gas CHP old industrial 2022,PL,,natural gas CHP old,industrial,2022,2022,TRUE,400.0
PL natural gas CHP old industrial 2023,PL,,natural gas CHP old,industrial,2023,2023,TRUE,450.0
PL natural gas CHP old public 2020,PL,,natural gas CHP old,public,2020,2020,TRUE,1040.0
PL natural gas CHP old public 2021,PL,,natural gas CHP old,public,2021,2021,TRUE,680.0
PL natural gas CHP old public 2022,PL,,natural gas CHP old,public,2022,2022,TRUE,1230.0
PL natural gas CHP old public 2023,PL,,natural gas CHP old,public,2023,2023,TRUE,1240.0
PL natural gas heat to natural gas bus 2020,PL,,natural gas heat,to natural gas bus,2020,2020,TRUE,3420.0
PL natural gas heat to natural gas bus 2021,PL,,natural gas heat,to natural gas bus,2021,2021,TRUE,3600.0
PL natural gas heat to natural gas bus 2022,PL,,natural gas heat,to natural gas bus,2022,2022,TRUE,4980.0
PL natural gas heat to natural gas bus 2023,PL,,natural gas heat,to natural gas bus,2023,2023,TRUE,4980.0
PL natural gas reforming to natural gas reforming bus 2020,PL,,natural gas reforming,to natural gas reforming bus,2020,2020,TRUE,4200.0
PL natural gas reforming to natural gas reforming bus 2021,PL,,natural gas reforming,to natural gas reforming bus,2021,2021,TRUE,4200.0
PL natural gas reforming to natural gas reforming bus 2022,PL,,natural gas reforming,to natural gas reforming bus,2022,2022,TRUE,4200.0
PL natural gas reforming to natural gas reforming bus 2023,PL,,natural gas reforming,to natural gas reforming bus,2023,2023,TRUE,4200.0
PL natural gas storage 2020,PL,,natural gas storage,,2020,2020,TRUE,33900000.0
PL natural gas storage 2021,PL,,natural gas storage,,2021,2021,TRUE,33900000.0
PL natural gas storage 2022,PL,,natural gas storage,,2022,2022,TRUE,33900000.0
PL natural gas storage 2023,PL,,natural gas storage,,2023,2023,TRUE,33900000.0
PL natural gas supply 2020,PL,,natural gas supply,,2020,2020,TRUE,inf
PL natural gas supply 2021,PL,,natural gas supply,,2021,2021,TRUE,inf
PL natural gas supply 2022,PL,,natural gas supply,,2022,2022,TRUE,inf
PL natural gas supply 2023,PL,,natural gas supply,,2023,2023,TRUE,inf
PL other boiler to other bus 2020,PL,,other boiler,to other bus,2020,2020,TRUE,1360.0
PL other boiler to other bus 2021,PL,,other boiler,to other bus,2021,2021,TRUE,1420.0
PL other boiler to other bus 2022,PL,,other boiler,to other bus,2022,2022,TRUE,1310.0
PL other boiler to other bus 2023,PL,,other boiler,to other bus,2023,2023,TRUE,1310.0
PL other CHP industrial 2020,PL,,other CHP,industrial,2020,2020,TRUE,520.0
PL other CHP industrial 2021,PL,,other CHP,industrial,2021,2021,TRUE,520.0
PL other CHP industrial 2022,PL,,other CHP,industrial,2022,2022,TRUE,600.0
PL other CHP industrial 2023,PL,,other CHP,industrial,2023,2023,TRUE,550.0
PL other fuel supply 2020,PL,,other fuel supply,,2020,2020,TRUE,inf
PL other fuel supply 2021,PL,,other fuel supply,,2021,2021,TRUE,inf
PL other fuel supply 2022,PL,,other fuel supply,,2022,2022,TRUE,inf
PL other fuel supply 2023,PL,,other fuel supply,,2023,2023,TRUE,inf
PL other heat to other bus 2020,PL,,other heat,to other bus,2020,2020,TRUE,540.0
PL other heat to other bus 2021,PL,,other heat,to other bus,2021,2021,TRUE,930.0
PL other heat to other bus 2022,PL,,other heat,to other bus,2022,2022,TRUE,880.0
PL other heat to other bus 2023,PL,,other heat,to other bus,2023,2023,TRUE,880.0
PL other heating final use 2020,PL,,other heating final use,,2020,2020,TRUE,inf
PL other heating final use 2021,PL,,other heating final use,,2021,2021,TRUE,inf
PL other heating final use 2022,PL,,other heating final use,,2022,2022,TRUE,inf
PL other heating final use 2023,PL,,other heating final use,,2023,2023,TRUE,inf
PL other RES heat to other RES bus 2020,PL,,other RES heat,to other RES bus,2020,2020,TRUE,1060.0
PL other RES heat to other RES bus 2021,PL,,other RES heat,to other RES bus,2021,2021,TRUE,1100.0
PL other RES heat to other RES bus 2022,PL,,other RES heat,to other RES bus,2022,2022,TRUE,1200.0
PL other RES heat to other RES bus 2023,PL,,other RES heat,to other RES bus,2023,2023,TRUE,1200.0
PL resistive heater small to heat pump bus 2020,PL,,resistive heater small,to heat pump bus,2020,2020,TRUE,2970.0
PL resistive heater small to heat pump bus 2021,PL,,resistive heater small,to heat pump bus,2021,2021,TRUE,3690.0
PL resistive heater small to heat pump bus 2022,PL,,resistive heater small,to heat pump bus,2022,2022,TRUE,5170.0
PL resistive heater small to heat pump bus 2023,PL,,resistive heater small,to heat pump bus,2023,2023,TRUE,5170.0
PL resistive heater small to resistive heater bus 2020,PL,,resistive heater small,to resistive heater bus,2020,2020,TRUE,3910.0
PL resistive heater small to resistive heater bus 2021,PL,,resistive heater small,to resistive heater bus,2021,2021,TRUE,3920.0
PL resistive heater small to resistive heater bus 2022,PL,,resistive heater small,to resistive heater bus,2022,2022,TRUE,3480.0
PL resistive heater small to resistive heater bus 2023,PL,,resistive heater small,to resistive heater bus,2023,2023,TRUE,3480.0
PL SE electricity export DC 2020,PL,SE,electricity export DC,,2020,2020,TRUE,600.0
PL SE electricity export DC 2021,PL,SE,electricity export DC,,2021,2021,TRUE,600.0
PL SE electricity export DC 2022,PL,SE,electricity export DC,,2022,2022,TRUE,600.0
PL SE electricity export DC 2023,PL,SE,electricity export DC,,2023,2023,TRUE,600.0
PL SE electricity export DC 2025,PL,SE,electricity export DC,,2025,2025,TRUE,600.0
PL SE electricity export DC 2030,PL,SE,electricity export DC,,2030,2030,TRUE,600.0
PL SE electricity export DC 2035,PL,SE,electricity export DC,,2035,2035,TRUE,600.0
PL SE electricity export DC 2040,PL,SE,electricity export DC,,2040,2040,TRUE,600.0
PL SE electricity export DC 2045,PL,SE,electricity export DC,,2045,2045,TRUE,600.0
PL SE electricity export DC 2050,PL,SE,electricity export DC,,2050,2050,TRUE,600.0
PL SK electricity export AC 2020,PL,SK,electricity export AC,,2020,2020,TRUE,1610.0
PL SK electricity export AC 2021,PL,SK,electricity export AC,,2021,2021,TRUE,1610.0
PL SK electricity export AC 2022,PL,SK,electricity export AC,,2022,2022,TRUE,1610.0
PL SK electricity export AC 2023,PL,SK,electricity export AC,,2023,2023,TRUE,1610.0
PL SK electricity export AC 2025,PL,SK,electricity export AC,,2025,2025,TRUE,1610.0
PL SK electricity export AC 2030,PL,SK,electricity export AC,,2030,2030,TRUE,1610.0
PL SK electricity export AC 2035,PL,SK,electricity export AC,,2035,2035,TRUE,1610.0
PL SK electricity export AC 2040,PL,SK,electricity export AC,,2040,2040,TRUE,1610.0
PL SK electricity export AC 2045,PL,SK,electricity export AC,,2045,2045,TRUE,1610.0
PL SK electricity export AC 2050,PL,SK,electricity export AC,,2050,2050,TRUE,1610.0
PL solar PV ground 2020,PL,,solar PV ground,,2020,2020,TRUE,1230.0
PL solar PV ground 2021,PL,,solar PV ground,,2021,2021,TRUE,1810.0
PL solar PV ground 2022,PL,,solar PV ground,,2022,2022,TRUE,3390.0
PL solar PV ground 2023,PL,,solar PV ground,,2023,2023,TRUE,6380.0
PL solar PV roof 2020,PL,,solar PV roof,,2020,2020,TRUE,2730.0
PL solar PV roof 2021,PL,,solar PV roof,,2021,2021,TRUE,5870.0
PL solar PV roof 2022,PL,,solar PV roof,,2022,2022,TRUE,8790.0
PL solar PV roof 2023,PL,,solar PV roof,,2023,2023,TRUE,10670.0
PL space heating final use 2020,PL,,space heating final use,,2020,2020,TRUE,inf
PL space heating final use 2021,PL,,space heating final use,,2021,2021,TRUE,inf
PL space heating final use 2022,PL,,space heating final use,,2022,2022,TRUE,inf
PL space heating final use 2023,PL,,space heating final use,,2023,2023,TRUE,inf
PL water heating final use 2020,PL,,water heating final use,,2020,2020,TRUE,inf
PL water heating final use 2021,PL,,water heating final use,,2021,2021,TRUE,inf
PL water heating final use 2022,PL,,water heating final use,,2022,2022,TRUE,inf
PL water heating final use 2023,PL,,water heating final use,,2023,2023,TRUE,inf
PL wind onshore 2021,PL,,wind onshore,,2021,2021,TRUE,810.0
PL wind onshore 2022,PL,,wind onshore,,2022,2022,TRUE,1870.0
PL wind onshore 2023,PL,,wind onshore,,2023,2023,TRUE,3050.0
PL wind onshore old 2020,PL,,wind onshore old,,2020,2020,TRUE,6380.0
PL wind onshore old 2021,PL,,wind onshore old,,2021,2021,TRUE,6380.0
PL wind onshore old 2022,PL,,wind onshore old,,2022,2022,TRUE,6380.0
PL wind onshore old 2023,PL,,wind onshore old,,2023,2023,TRUE,6380.0
SE PL electricity import DC 2020,SE,PL,electricity import DC,,2020,2020,TRUE,600.0
SE PL electricity import DC 2021,SE,PL,electricity import DC,,2021,2021,TRUE,600.0
SE PL electricity import DC 2022,SE,PL,electricity import DC,,2022,2022,TRUE,600.0
SE PL electricity import DC 2023,SE,PL,electricity import DC,,2023,2023,TRUE,600.0
SE PL electricity import DC 2025,SE,PL,electricity import DC,,2025,2025,TRUE,600.0
SE PL electricity import DC 2030,SE,PL,electricity import DC,,2030,2030,TRUE,600.0
SE PL electricity import DC 2035,SE,PL,electricity import DC,,2035,2035,TRUE,600.0
SE PL electricity import DC 2040,SE,PL,electricity import DC,,2040,2040,TRUE,600.0
SE PL electricity import DC 2045,SE,PL,electricity import DC,,2045,2045,TRUE,600.0
SE PL electricity import DC 2050,SE,PL,electricity import DC,,2050,2050,TRUE,600.0
SK PL electricity import AC 2020,SK,PL,electricity import AC,,2020,2020,TRUE,890.0
SK PL electricity import AC 2021,SK,PL,electricity import AC,,2021,2021,TRUE,890.0
SK PL electricity import AC 2022,SK,PL,electricity import AC,,2022,2022,TRUE,890.0
SK PL electricity import AC 2023,SK,PL,electricity import AC,,2023,2023,TRUE,890.0
SK PL electricity import AC 2025,SK,PL,electricity import AC,,2025,2025,TRUE,890.0
SK PL electricity import AC 2030,SK,PL,electricity import AC,,2030,2030,TRUE,890.0
SK PL electricity import AC 2035,SK,PL,electricity import AC,,2035,2035,TRUE,890.0
SK PL electricity import AC 2040,SK,PL,electricity import AC,,2040,2040,TRUE,890.0
SK PL electricity import AC 2045,SK,PL,electricity import AC,,2045,2045,TRUE,890.0
SK PL electricity import AC 2050,SK,PL,electricity import AC,,2050,2050,TRUE,890.0
