name,area,area2,technology,qualifier,build_year,retire_year,cumulative,nom
PL heat storage large tank to and from other bus 2035,PL,,heat storage large tank,to and from other bus,2035,,FALSE,1.0
PL heat storage large tank to and from other bus 2040,PL,,heat storage large tank,to and from other bus,2040,,FALSE,0.0
PL heat storage large tank to and from other bus 2045,PL,,heat storage large tank,to and from other bus,2045,,FALSE,0.0
PL heat storage large tank to and from other bus 2050,PL,,heat storage large tank,to and from other bus,2050,,FALSE,0.0
PL heat storage large tank charge to and from biomass and biogas bus 2025,PL,,heat storage large tank charge,to and from biomass and biogas bus,2025,,FALSE,160.0
PL heat storage large tank charge to and from biomass and biogas bus 2030,PL,,heat storage large tank charge,to and from biomass and biogas bus,2030,,FALSE,381.0
PL heat storage large tank charge to and from biomass and biogas bus 2035,PL,,heat storage large tank charge,to and from biomass and biogas bus,2035,,FALSE,1202.0
PL heat storage large tank charge to and from biomass and biogas bus 2040,PL,,heat storage large tank charge,to and from biomass and biogas bus,2040,,FALSE,876.0
PL heat storage large tank charge to and from biomass and biogas bus 2045,PL,,heat storage large tank charge,to and from biomass and biogas bus,2045,,FALSE,1980.0
PL heat storage large tank charge to and from biomass and biogas bus 2050,PL,,heat storage large tank charge,to and from biomass and biogas bus,2050,,FALSE,748.0
PL heat storage large tank charge to and from hard coal bus 2025,PL,,heat storage large tank charge,to and from hard coal bus,2025,,FALSE,1510.0
PL heat storage large tank charge to and from hard coal bus 2030,PL,,heat storage large tank charge,to and from hard coal bus,2030,,FALSE,598.0
PL heat storage large tank charge to and from hard coal bus 2035,PL,,heat storage large tank charge,to and from hard coal bus,2035,,FALSE,0.0
PL heat storage large tank charge to and from hard coal bus 2040,PL,,heat storage large tank charge,to and from hard coal bus,2040,,FALSE,0.0
PL heat storage large tank charge to and from hard coal bus 2045,PL,,heat storage large tank charge,to and from hard coal bus,2045,,FALSE,0.0
PL heat storage large tank charge to and from hard coal bus 2050,PL,,heat storage large tank charge,to and from hard coal bus,2050,,FALSE,1230.0
PL heat storage large tank charge to and from natural gas bus 2025,PL,,heat storage large tank charge,to and from natural gas bus,2025,,FALSE,230.0
PL heat storage large tank charge to and from natural gas bus 2030,PL,,heat storage large tank charge,to and from natural gas bus,2030,,FALSE,1001.0
PL heat storage large tank charge to and from natural gas bus 2035,PL,,heat storage large tank charge,to and from natural gas bus,2035,,FALSE,777.0
PL heat storage large tank charge to and from natural gas bus 2040,PL,,heat storage large tank charge,to and from natural gas bus,2040,,FALSE,1104.0
PL heat storage large tank charge to and from natural gas bus 2045,PL,,heat storage large tank charge,to and from natural gas bus,2045,,FALSE,0.0
PL heat storage large tank charge to and from natural gas bus 2050,PL,,heat storage large tank charge,to and from natural gas bus,2050,,FALSE,1.0
PL heat storage large tank charge to and from other bus 2025,PL,,heat storage large tank charge,to and from other bus,2025,,FALSE,100.0
PL heat storage large tank charge to and from other bus 2030,PL,,heat storage large tank charge,to and from other bus,2030,,FALSE,0.0
PL heat storage large tank charge to and from other bus 2035,PL,,heat storage large tank charge,to and from other bus,2035,,FALSE,0.0
PL heat storage large tank charge to and from other bus 2040,PL,,heat storage large tank charge,to and from other bus,2040,,FALSE,0.0
PL heat storage large tank charge to and from other bus 2045,PL,,heat storage large tank charge,to and from other bus,2045,,FALSE,0.0
PL heat storage large tank charge to and from other bus 2050,PL,,heat storage large tank charge,to and from other bus,2050,,FALSE,0.0
PL heat storage large tank discharge to and from biomass and biogas bus 2025,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2025,,FALSE,160.0
PL heat storage large tank discharge to and from biomass and biogas bus 2030,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2030,,FALSE,385.0
PL heat storage large tank discharge to and from biomass and biogas bus 2035,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2035,,FALSE,1215.0
PL heat storage large tank discharge to and from biomass and biogas bus 2040,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2040,,FALSE,885.0
PL heat storage large tank discharge to and from biomass and biogas bus 2045,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2045,,FALSE,2000.0
PL heat storage large tank discharge to and from biomass and biogas bus 2050,PL,,heat storage large tank discharge,to and from biomass and biogas bus,2050,,FALSE,756.0
PL heat storage large tank discharge to and from hard coal bus 2025,PL,,heat storage large tank discharge,to and from hard coal bus,2025,,FALSE,1510.0
PL heat storage large tank discharge to and from hard coal bus 2030,PL,,heat storage large tank discharge,to and from hard coal bus,2030,,FALSE,604.0
PL heat storage large tank discharge to and from hard coal bus 2035,PL,,heat storage large tank discharge,to and from hard coal bus,2035,,FALSE,0.0
PL heat storage large tank discharge to and from hard coal bus 2040,PL,,heat storage large tank discharge,to and from hard coal bus,2040,,FALSE,0.0
PL heat storage large tank discharge to and from hard coal bus 2045,PL,,heat storage large tank discharge,to and from hard coal bus,2045,,FALSE,0.0
PL heat storage large tank discharge to and from hard coal bus 2050,PL,,heat storage large tank discharge,to and from hard coal bus,2050,,FALSE,1243.0
PL heat storage large tank discharge to and from natural gas bus 2025,PL,,heat storage large tank discharge,to and from natural gas bus,2025,,FALSE,230.0
PL heat storage large tank discharge to and from natural gas bus 2030,PL,,heat storage large tank discharge,to and from natural gas bus,2030,,FALSE,1011.0
PL heat storage large tank discharge to and from natural gas bus 2035,PL,,heat storage large tank discharge,to and from natural gas bus,2035,,FALSE,785.0
PL heat storage large tank discharge to and from natural gas bus 2040,PL,,heat storage large tank discharge,to and from natural gas bus,2040,,FALSE,1115.0
PL heat storage large tank discharge to and from natural gas bus 2045,PL,,heat storage large tank discharge,to and from natural gas bus,2045,,FALSE,0.0
PL heat storage large tank discharge to and from natural gas bus 2050,PL,,heat storage large tank discharge,to and from natural gas bus,2050,,FALSE,1.0
PL heat storage large tank discharge to and from other bus 2025,PL,,heat storage large tank discharge,to and from other bus,2025,,FALSE,100.0
PL heat storage large tank discharge to and from other bus 2030,PL,,heat storage large tank discharge,to and from other bus,2030,,FALSE,0.0
PL heat storage large tank discharge to and from other bus 2035,PL,,heat storage large tank discharge,to and from other bus,2035,,FALSE,0.0
PL heat storage large tank discharge to and from other bus 2040,PL,,heat storage large tank discharge,to and from other bus,2040,,FALSE,0.0
PL heat storage large tank discharge to and from other bus 2045,PL,,heat storage large tank discharge,to and from other bus,2045,,FALSE,0.0
PL heat storage large tank discharge to and from other bus 2050,PL,,heat storage large tank discharge,to and from other bus,2050,,FALSE,0.0
PL heat storage small to and from heat pump bus 2030,PL,,heat storage small,to and from heat pump bus,2030,,FALSE,4845.0
PL heat storage small to and from heat pump bus 2035,PL,,heat storage small,to and from heat pump bus,2035,,FALSE,5739.0
PL heat storage small to and from heat pump bus 2040,PL,,heat storage small,to and from heat pump bus,2040,,FALSE,5504.0
PL heat storage small to and from heat pump bus 2045,PL,,heat storage small,to and from heat pump bus,2045,,FALSE,6871.0
PL heat storage small to and from heat pump bus 2050,PL,,heat storage small,to and from heat pump bus,2050,,FALSE,5131.0
PL heat storage small charge to and from heat pump bus 2030,PL,,heat storage small charge,to and from heat pump bus,2030,,FALSE,2423.0
PL heat storage small charge to and from heat pump bus 2035,PL,,heat storage small charge,to and from heat pump bus,2035,,FALSE,2870.0
PL heat storage small charge to and from heat pump bus 2040,PL,,heat storage small charge,to and from heat pump bus,2040,,FALSE,2752.0
PL heat storage small charge to and from heat pump bus 2045,PL,,heat storage small charge,to and from heat pump bus,2045,,FALSE,3435.0
PL heat storage small charge to and from heat pump bus 2050,PL,,heat storage small charge,to and from heat pump bus,2050,,FALSE,2566.0
PL heat storage small discharge to and from heat pump bus 2030,PL,,heat storage small discharge,to and from heat pump bus,2030,,FALSE,2423.0
PL heat storage small discharge to and from heat pump bus 2035,PL,,heat storage small discharge,to and from heat pump bus,2035,,FALSE,2870.0
PL heat storage small discharge to and from heat pump bus 2040,PL,,heat storage small discharge,to and from heat pump bus,2040,,FALSE,2752.0
PL heat storage small discharge to and from heat pump bus 2045,PL,,heat storage small discharge,to and from heat pump bus,2045,,FALSE,3435.0
PL heat storage small discharge to and from heat pump bus 2050,PL,,heat storage small discharge,to and from heat pump bus,2050,,FALSE,2566.0
PL hydro PSH power 2020,PL,,hydro PSH power,,2020,,FALSE,1790.0
PL hydro PSH power 2030,PL,,hydro PSH power,,2030,,FALSE,1000.0
PL hydro PSH power 2035,PL,,hydro PSH power,,2035,,FALSE,0.0
PL hydro PSH power 2040,PL,,hydro PSH power,,2040,,FALSE,0.0
PL hydro PSH power 2045,PL,,hydro PSH power,,2045,,FALSE,0.0
PL hydro PSH power 2050,PL,,hydro PSH power,,2050,,FALSE,0.0
PL hydro PSH pump 2020,PL,,hydro PSH pump,,2020,,FALSE,1130.0
PL hydro PSH pump 2030,PL,,hydro PSH pump,,2030,,FALSE,680.0
PL hydro PSH pump 2035,PL,,hydro PSH pump,,2035,,FALSE,0.0
PL hydro PSH pump 2040,PL,,hydro PSH pump,,2040,,FALSE,0.0
PL hydro PSH pump 2045,PL,,hydro PSH pump,,2045,,FALSE,0.0
PL hydro PSH pump 2050,PL,,hydro PSH pump,,2050,,FALSE,0.0
PL hydro PSH storage 2020,PL,,hydro PSH storage,,2020,,FALSE,8470.0
PL hydro PSH storage 2030,PL,,hydro PSH storage,,2030,,FALSE,5000.0
PL hydro PSH storage 2035,PL,,hydro PSH storage,,2035,,FALSE,0.0
PL hydro PSH storage 2040,PL,,hydro PSH storage,,2040,,FALSE,0.0
PL hydro PSH storage 2045,PL,,hydro PSH storage,,2045,,FALSE,0.0
PL hydro PSH storage 2050,PL,,hydro PSH storage,,2050,,FALSE,0.0
PL hydro ROR 2020,PL,,hydro ROR,,2020,2020,TRUE,590.0
PL hydro ROR 2025,PL,,hydro ROR,,2025,2025,TRUE,600.0
PL hydro ROR 2030,PL,,hydro ROR,,2030,2030,TRUE,600.0
PL hydro ROR 2035,PL,,hydro ROR,,2035,2035,TRUE,600.0
PL hydro ROR 2040,PL,,hydro ROR,,2040,2040,TRUE,600.0
PL hydro ROR 2045,PL,,hydro ROR,,2045,2045,TRUE,600.0
PL hydro ROR 2050,PL,,hydro ROR,,2050,2050,TRUE,600.0
PL hydrogen from electrolysis bus 2020,PL,,hydrogen,from electrolysis bus,2020,2020,TRUE,inf
PL hydrogen from electrolysis bus 2025,PL,,hydrogen,from electrolysis bus,2025,2025,TRUE,inf
PL hydrogen from electrolysis bus 2030,PL,,hydrogen,from electrolysis bus,2030,2030,TRUE,194.0
PL hydrogen from electrolysis bus 2035,PL,,hydrogen,from electrolysis bus,2035,2035,TRUE,1123.0
PL hydrogen from electrolysis bus 2040,PL,,hydrogen,from electrolysis bus,2040,2040,TRUE,4236.0
PL hydrogen from electrolysis bus 2045,PL,,hydrogen,from electrolysis bus,2045,2045,TRUE,8258.0
PL hydrogen from electrolysis bus 2050,PL,,hydrogen,from electrolysis bus,2050,2050,TRUE,12028.0
PL hydrogen from natural gas reforming bus 2020,PL,,hydrogen,from natural gas reforming bus,2020,2020,TRUE,inf
PL hydrogen from natural gas reforming bus 2025,PL,,hydrogen,from natural gas reforming bus,2025,2025,TRUE,inf
PL hydrogen from natural gas reforming bus 2030,PL,,hydrogen,from natural gas reforming bus,2030,2030,TRUE,2900.0
PL hydrogen from natural gas reforming bus 2035,PL,,hydrogen,from natural gas reforming bus,2035,2035,TRUE,2861.0
PL hydrogen from natural gas reforming bus 2040,PL,,hydrogen,from natural gas reforming bus,2040,2040,TRUE,2105.0
PL hydrogen from natural gas reforming bus 2045,PL,,hydrogen,from natural gas reforming bus,2045,2045,TRUE,1171.0
PL hydrogen from natural gas reforming bus 2050,PL,,hydrogen,from natural gas reforming bus,2050,2050,TRUE,882.0
PL hydrogen CHP CCGT to biomass and biogas bus 2035,PL,,hydrogen CHP CCGT,to biomass and biogas bus,2035,,FALSE,0.0
PL hydrogen CHP CCGT to biomass and biogas bus 2040,PL,,hydrogen CHP CCGT,to biomass and biogas bus,2040,,FALSE,0.0
PL hydrogen CHP CCGT to biomass and biogas bus 2045,PL,,hydrogen CHP CCGT,to biomass and biogas bus,2045,,FALSE,0.0
PL hydrogen CHP CCGT to biomass and biogas bus 2050,PL,,hydrogen CHP CCGT,to biomass and biogas bus,2050,,FALSE,0.0
PL hydrogen CHP CCGT to hard coal bus 2035,PL,,hydrogen CHP CCGT,to hard coal bus,2035,,FALSE,0.0
PL hydrogen CHP CCGT to hard coal bus 2040,PL,,hydrogen CHP CCGT,to hard coal bus,2040,,FALSE,0.0
PL hydrogen CHP CCGT to hard coal bus 2045,PL,,hydrogen CHP CCGT,to hard coal bus,2045,,FALSE,0.0
PL hydrogen CHP CCGT to hard coal bus 2050,PL,,hydrogen CHP CCGT,to hard coal bus,2050,,FALSE,0.0
PL hydrogen CHP CCGT to natural gas bus 2035,PL,,hydrogen CHP CCGT,to natural gas bus,2035,,FALSE,0.0
PL hydrogen CHP CCGT to natural gas bus 2040,PL,,hydrogen CHP CCGT,to natural gas bus,2040,,FALSE,0.0
PL hydrogen CHP CCGT to natural gas bus 2045,PL,,hydrogen CHP CCGT,to natural gas bus,2045,,FALSE,0.0
PL hydrogen CHP CCGT to natural gas bus 2050,PL,,hydrogen CHP CCGT,to natural gas bus,2050,,FALSE,0.0
PL hydrogen electrolysis to electrolysis bus 2030,PL,,hydrogen electrolysis,to electrolysis bus,2030,,FALSE,692.0
PL hydrogen electrolysis to electrolysis bus 2035,PL,,hydrogen electrolysis,to electrolysis bus,2035,,FALSE,3143.0
PL hydrogen electrolysis to electrolysis bus 2040,PL,,hydrogen electrolysis,to electrolysis bus,2040,,FALSE,7843.0
PL hydrogen electrolysis to electrolysis bus 2045,PL,,hydrogen electrolysis,to electrolysis bus,2045,,FALSE,8926.0
PL hydrogen electrolysis to electrolysis bus 2050,PL,,hydrogen electrolysis,to electrolysis bus,2050,,FALSE,9309.0
PL hydrogen final use 2020,PL,,hydrogen final use,,2020,2020,TRUE,inf
PL hydrogen final use 2025,PL,,hydrogen final use,,2025,2025,TRUE,inf
PL hydrogen final use 2030,PL,,hydrogen final use,,2030,2030,TRUE,inf
PL hydrogen final use 2035,PL,,hydrogen final use,,2035,2035,TRUE,inf
PL hydrogen final use 2040,PL,,hydrogen final use,,2040,2040,TRUE,inf
PL hydrogen final use 2045,PL,,hydrogen final use,,2045,2045,TRUE,inf
PL hydrogen final use 2050,PL,,hydrogen final use,,2050,2050,TRUE,inf
PL hydrogen heat to biomass and biogas bus 2035,PL,,hydrogen heat,to biomass and biogas bus,2035,,FALSE,0.0
PL hydrogen heat to biomass and biogas bus 2040,PL,,hydrogen heat,to biomass and biogas bus,2040,,FALSE,234.0
PL hydrogen heat to biomass and biogas bus 2045,PL,,hydrogen heat,to biomass and biogas bus,2045,,FALSE,0.0
PL hydrogen heat to biomass and biogas bus 2050,PL,,hydrogen heat,to biomass and biogas bus,2050,,FALSE,553.0
PL hydrogen heat to hard coal bus 2035,PL,,hydrogen heat,to hard coal bus,2035,,FALSE,0.0
PL hydrogen heat to hard coal bus 2040,PL,,hydrogen heat,to hard coal bus,2040,,FALSE,0.0
PL hydrogen heat to hard coal bus 2045,PL,,hydrogen heat,to hard coal bus,2045,,FALSE,0.0
PL hydrogen heat to hard coal bus 2050,PL,,hydrogen heat,to hard coal bus,2050,,FALSE,6.0
PL hydrogen heat to natural gas bus 2035,PL,,hydrogen heat,to natural gas bus,2035,,FALSE,0.0
PL hydrogen heat to natural gas bus 2040,PL,,hydrogen heat,to natural gas bus,2040,,FALSE,223.0
PL hydrogen heat to natural gas bus 2045,PL,,hydrogen heat,to natural gas bus,2045,,FALSE,288.0
PL hydrogen heat to natural gas bus 2050,PL,,hydrogen heat,to natural gas bus,2050,,FALSE,534.0
PL hydrogen power CCGT public 2035,PL,,hydrogen power CCGT,public,2035,,FALSE,0.0
PL hydrogen power CCGT public 2040,PL,,hydrogen power CCGT,public,2040,,FALSE,0.0
PL hydrogen power CCGT public 2045,PL,,hydrogen power CCGT,public,2045,,FALSE,0.0
PL hydrogen power CCGT public 2050,PL,,hydrogen power CCGT,public,2050,,FALSE,0.0
PL hydrogen power peaker public 2035,PL,,hydrogen power peaker,public,2035,,FALSE,0.0
PL hydrogen power peaker public 2040,PL,,hydrogen power peaker,public,2040,,FALSE,708.0
PL hydrogen power peaker public 2045,PL,,hydrogen power peaker,public,2045,,FALSE,2413.0
PL hydrogen power peaker public 2050,PL,,hydrogen power peaker,public,2050,,FALSE,36.0
PL hydrogen storage to and from electrolysis bus 2030,PL,,hydrogen storage,to and from electrolysis bus,2030,,FALSE,124563.0
PL hydrogen storage to and from electrolysis bus 2035,PL,,hydrogen storage,to and from electrolysis bus,2035,,FALSE,660708.0
PL hydrogen storage to and from electrolysis bus 2040,PL,,hydrogen storage,to and from electrolysis bus,2040,,FALSE,2102940.0
PL hydrogen storage to and from electrolysis bus 2045,PL,,hydrogen storage,to and from electrolysis bus,2045,,FALSE,3291132.0
PL hydrogen storage to and from electrolysis bus 2050,PL,,hydrogen storage,to and from electrolysis bus,2050,,FALSE,2691871.0
PL light vehicle mobility from BEV bus 2020,PL,,light vehicle mobility,from BEV bus,2020,2020,TRUE,inf
PL light vehicle mobility from BEV bus 2025,PL,,light vehicle mobility,from BEV bus,2025,2025,TRUE,inf
PL light vehicle mobility from BEV bus 2030,PL,,light vehicle mobility,from BEV bus,2030,2030,TRUE,11050.0
PL light vehicle mobility from BEV bus 2035,PL,,light vehicle mobility,from BEV bus,2035,2035,TRUE,31050.0
PL light vehicle mobility from BEV bus 2040,PL,,light vehicle mobility,from BEV bus,2040,2040,TRUE,82255.0
PL light vehicle mobility from BEV bus 2045,PL,,light vehicle mobility,from BEV bus,2045,2045,TRUE,128570.0
PL light vehicle mobility from BEV bus 2050,PL,,light vehicle mobility,from BEV bus,2050,2050,TRUE,193800.0
PL light vehicle mobility from ICE vehicle bus 2020,PL,,light vehicle mobility,from ICE vehicle bus,2020,2020,TRUE,inf
PL light vehicle mobility from ICE vehicle bus 2025,PL,,light vehicle mobility,from ICE vehicle bus,2025,2025,TRUE,inf
PL light vehicle mobility from ICE vehicle bus 2030,PL,,light vehicle mobility,from ICE vehicle bus,2030,2030,TRUE,268305.0
PL light vehicle mobility from ICE vehicle bus 2035,PL,,light vehicle mobility,from ICE vehicle bus,2035,2035,TRUE,252652.0
PL light vehicle mobility from ICE vehicle bus 2040,PL,,light vehicle mobility,from ICE vehicle bus,2040,2040,TRUE,191665.0
PL light vehicle mobility from ICE vehicle bus 2045,PL,,light vehicle mobility,from ICE vehicle bus,2045,2045,TRUE,130675.0
PL light vehicle mobility from ICE vehicle bus 2050,PL,,light vehicle mobility,from ICE vehicle bus,2050,2050,TRUE,45336.0
PL light vehicle mobility final use 2020,PL,,light vehicle mobility final use,,2020,2020,TRUE,inf
PL light vehicle mobility final use 2025,PL,,light vehicle mobility final use,,2025,2025,TRUE,inf
PL light vehicle mobility final use 2030,PL,,light vehicle mobility final use,,2030,2030,TRUE,inf
PL light vehicle mobility final use 2035,PL,,light vehicle mobility final use,,2035,2035,TRUE,inf
PL light vehicle mobility final use 2040,PL,,light vehicle mobility final use,,2040,2040,TRUE,inf
PL light vehicle mobility final use 2045,PL,,light vehicle mobility final use,,2045,2045,TRUE,inf
PL light vehicle mobility final use 2050,PL,,light vehicle mobility final use,,2050,2050,TRUE,inf
PL lignite power SC public 2020,PL,,lignite power SC,public,2020,2020,TRUE,1240.0
PL lignite power SC public 2025,PL,,lignite power SC,public,2025,2025,TRUE,1290.0
PL lignite power SC public 2030,PL,,lignite power SC,public,2030,2030,TRUE,0.0
PL lignite power SC public 2035,PL,,lignite power SC,public,2035,2035,TRUE,0.0
PL lignite power SC public 2040,PL,,lignite power SC,public,2040,2040,TRUE,0.0
PL lignite power old public 2020,PL,,lignite power old,public,2020,2020,TRUE,6480.0
PL lignite power old public 2025,PL,,lignite power old,public,2025,2025,TRUE,5300.0
PL lignite power old public 2030,PL,,lignite power old,public,2030,2030,TRUE,0.0
PL lignite power old public 2035,PL,,lignite power old,public,2035,2035,TRUE,0.0
PL lignite power old public 2040,PL,,lignite power old,public,2040,2040,TRUE,0.0
PL lignite supply 2020,PL,,lignite supply,,2020,2020,TRUE,inf
PL lignite supply 2025,PL,,lignite supply,,2025,2025,TRUE,inf
PL lignite supply 2030,PL,,lignite supply,,2030,2030,TRUE,inf
PL lignite supply 2035,PL,,lignite supply,,2035,2035,TRUE,inf
PL lignite supply 2040,PL,,lignite supply,,2040,2040,TRUE,inf
PL lignite supply 2045,PL,,lignite supply,,2045,2045,TRUE,inf
PL lignite supply 2050,PL,,lignite supply,,2050,2050,TRUE,inf
PL lulucf final use 2020,PL,,lulucf final use,,2020,2020,TRUE,inf
PL lulucf final use 2025,PL,,lulucf final use,,2025,2025,TRUE,inf
PL lulucf final use 2030,PL,,lulucf final use,,2030,2030,TRUE,inf
PL lulucf final use 2035,PL,,lulucf final use,,2035,2035,TRUE,inf
PL lulucf final use 2040,PL,,lulucf final use,,2040,2040,TRUE,inf
PL lulucf final use 2045,PL,,lulucf final use,,2045,2045,TRUE,inf
PL lulucf final use 2050,PL,,lulucf final use,,2050,2050,TRUE,inf
PL lulucf supply 2020,PL,,lulucf supply,,2020,2020,TRUE,inf
PL lulucf supply 2025,PL,,lulucf supply,,2025,2025,TRUE,inf
PL lulucf supply 2030,PL,,lulucf supply,,2030,2030,TRUE,inf
PL lulucf supply 2035,PL,,lulucf supply,,2035,2035,TRUE,inf
PL lulucf supply 2040,PL,,lulucf supply,,2040,2040,TRUE,inf
PL lulucf supply 2045,PL,,lulucf supply,,2045,2045,TRUE,inf
PL lulucf supply 2050,PL,,lulucf supply,,2050,2050,TRUE,inf
PL natural gas CHP CCGT public 2025,PL,,natural gas CHP CCGT,public,2025,,FALSE,820.0
PL natural gas CHP CCGT public 2030,PL,,natural gas CHP CCGT,public,2030,,FALSE,1250.0
PL natural gas CHP CCGT public 2035,PL,,natural gas CHP CCGT,public,2035,,FALSE,0.0
PL natural gas CHP CCGT public 2040,PL,,natural gas CHP CCGT,public,2040,,FALSE,0.0
PL natural gas CHP CCGT public 2045,PL,,natural gas CHP CCGT,public,2045,,FALSE,0.0
PL natural gas CHP CCGT public 2050,PL,,natural gas CHP CCGT,public,2050,,FALSE,0.0
PL natural gas CHP CCGT old industrial 2020,PL,,natural gas CHP CCGT old,industrial,2020,2020,TRUE,1060.0
PL natural gas CHP CCGT old industrial 2025,PL,,natural gas CHP CCGT old,industrial,2025,2025,TRUE,1060.0
PL natural gas CHP CCGT old industrial 2030,PL,,natural gas CHP CCGT old,industrial,2030,2030,TRUE,1060.0
PL natural gas CHP CCGT old industrial 2035,PL,,natural gas CHP CCGT old,industrial,2035,2035,TRUE,1060.0
PL natural gas CHP CCGT old industrial 2040,PL,,natural gas CHP CCGT old,industrial,2040,2040,TRUE,1060.0
PL natural gas CHP CCGT old public 2020,PL,,natural gas CHP CCGT old,public,2020,2020,TRUE,680.0
PL natural gas CHP CCGT old public 2025,PL,,natural gas CHP CCGT old,public,2025,2025,TRUE,680.0
PL natural gas CHP CCGT old public 2030,PL,,natural gas CHP CCGT old,public,2030,2030,TRUE,680.0
PL natural gas CHP CCGT old public 2035,PL,,natural gas CHP CCGT old,public,2035,2035,TRUE,680.0
PL natural gas CHP CCGT old public 2040,PL,,natural gas CHP CCGT old,public,2040,2040,TRUE,680.0
PL natural gas CHP old industrial 2020,PL,,natural gas CHP old,industrial,2020,2020,TRUE,370.0
PL natural gas CHP old industrial 2025,PL,,natural gas CHP old,industrial,2025,2025,TRUE,420.0
PL natural gas CHP old industrial 2030,PL,,natural gas CHP old,industrial,2030,2030,TRUE,330.0
PL natural gas CHP old industrial 2035,PL,,natural gas CHP old,industrial,2035,2035,TRUE,240.0
PL natural gas CHP old industrial 2040,PL,,natural gas CHP old,industrial,2040,2040,TRUE,140.0
PL natural gas CHP old industrial 2045,PL,,natural gas CHP old,industrial,2045,2045,TRUE,50.0
PL natural gas CHP old public 2020,PL,,natural gas CHP old,public,2020,2020,TRUE,1040.0
PL natural gas CHP old public 2025,PL,,natural gas CHP old,public,2025,2025,TRUE,1260.0
PL natural gas CHP old public 2030,PL,,natural gas CHP old,public,2030,2030,TRUE,1180.0
PL natural gas CHP old public 2035,PL,,natural gas CHP old,public,2035,2035,TRUE,870.0
PL natural gas CHP old public 2040,PL,,natural gas CHP old,public,2040,2040,TRUE,790.0
PL natural gas CHP old public 2045,PL,,natural gas CHP old,public,2045,2045,TRUE,140.0
PL natural gas boiler to natural gas bus 2020,PL,,natural gas boiler,to natural gas bus,2020,2020,TRUE,22510.0
PL natural gas boiler to natural gas bus 2025,PL,,natural gas boiler,to natural gas bus,2025,2025,TRUE,26540.0
PL natural gas boiler to natural gas bus 2030,PL,,natural gas boiler,to natural gas bus,2030,2030,TRUE,19900.0
PL natural gas boiler to natural gas bus 2035,PL,,natural gas boiler,to natural gas bus,2035,2035,TRUE,13270.0
PL natural gas boiler to natural gas bus 2040,PL,,natural gas boiler,to natural gas bus,2040,2040,TRUE,6640.0
PL natural gas boiler to natural gas bus new 2020,PL,,natural gas boiler,to natural gas bus,2020,,FALSE,0.0
PL natural gas boiler to natural gas bus new 2025,PL,,natural gas boiler,to natural gas bus,2025,,FALSE,0.0
PL natural gas boiler to natural gas bus new 2030,PL,,natural gas boiler,to natural gas bus,2030,,FALSE,4894.0
PL natural gas boiler to natural gas bus new 2035,PL,,natural gas boiler,to natural gas bus,2035,,FALSE,0.0
PL natural gas boiler to natural gas bus new 2040,PL,,natural gas boiler,to natural gas bus,2040,,FALSE,0.0
PL natural gas boiler to natural gas bus new 2045,PL,,natural gas boiler,to natural gas bus,2045,,FALSE,0.0
PL natural gas boiler to natural gas bus new 2050,PL,,natural gas boiler,to natural gas bus,2050,,FALSE,0.0
PL natural gas final use 2020,PL,,natural gas final use,,2020,2020,TRUE,inf
PL natural gas final use 2025,PL,,natural gas final use,,2025,2025,TRUE,inf
PL natural gas final use 2030,PL,,natural gas final use,,2030,2030,TRUE,inf
PL natural gas final use 2035,PL,,natural gas final use,,2035,2035,TRUE,inf
PL natural gas final use 2040,PL,,natural gas final use,,2040,2040,TRUE,inf
PL natural gas final use 2045,PL,,natural gas final use,,2045,2045,TRUE,inf
PL natural gas final use 2050,PL,,natural gas final use,,2050,2050,TRUE,inf
PL natural gas heat to biomass and biogas bus new 2030,PL,,natural gas heat,to biomass and biogas bus,2030,,FALSE,4785.0
PL natural gas heat to biomass and biogas bus new 2035,PL,,natural gas heat,to biomass and biogas bus,2035,,FALSE,0.0
PL natural gas heat to biomass and biogas bus new 2040,PL,,natural gas heat,to biomass and biogas bus,2040,,FALSE,0.0
PL natural gas heat to biomass and biogas bus new 2045,PL,,natural gas heat,to biomass and biogas bus,2045,,FALSE,0.0
PL natural gas heat to biomass and biogas bus new 2050,PL,,natural gas heat,to biomass and biogas bus,2050,,FALSE,0.0
PL natural gas heat to hard coal bus new 2030,PL,,natural gas heat,to hard coal bus,2030,,FALSE,1379.0
PL natural gas heat to hard coal bus new 2035,PL,,natural gas heat,to hard coal bus,2035,,FALSE,0.0
PL natural gas heat to hard coal bus new 2040,PL,,natural gas heat,to hard coal bus,2040,,FALSE,0.0
PL natural gas heat to hard coal bus new 2045,PL,,natural gas heat,to hard coal bus,2045,,FALSE,0.0
PL natural gas heat to hard coal bus new 2050,PL,,natural gas heat,to hard coal bus,2050,,FALSE,0.0
PL natural gas heat to natural gas bus 2020,PL,,natural gas heat,to natural gas bus,2020,2020,TRUE,3420.0
PL natural gas heat to natural gas bus 2025,PL,,natural gas heat,to natural gas bus,2025,2025,TRUE,4980.0
PL natural gas heat to natural gas bus 2030,PL,,natural gas heat,to natural gas bus,2030,2030,TRUE,3980.0
